frame cameraID r1,1 r1,2 r1,3 t1 r2,1 r2,2 r2,3 t2 r3,1 r3,2 r3,3 t3 0 0 0 1
24 1 -0.8122278 -0.02500805 -0.5828042 -7.648675 -0.01723685 0.9996733 -0.01887363 271.5069 0.5830858 -0.005283976 -0.8123935 -10.19875 0 0 0 1
25 0 -0.8122296 -0.02535899 -0.5827865 -7.20991 -0.01781446 0.999667 -0.01867084 271.5082 0.5830659 -0.004782982 -0.8124108 -10.33259 0 0 0 1
25 1 -0.8122296 -0.02535899 -0.5827865 -7.742634 -0.01781446 0.999667 -0.01867084 271.5082 0.5830659 -0.004782982 -0.8124108 -10.33259 0 0 0 1
26 0 -0.8121761 -0.02586881 -0.5828386 -7.3474 -0.01817591 0.9996535 -0.01904095 271.5021 0.5831292 -0.004870981 -0.8123648 -10.64948 0 0 0 1
26 1 -0.8121761 -0.02586881 -0.5828386 -7.880125 -0.01817591 0.9996535 -0.01904095 271.5021 0.5831292 -0.004870981 -0.8123648 -10.64948 0 0 0 1
27 0 -0.8121597 -0.02610967 -0.5828507 -7.411712 -0.01814546 0.9996452 -0.01949625 271.4948 0.583153 -0.005257977 -0.8123454 -11.01812 0 0 0 1
27 1 -0.8121597 -0.02610967 -0.5828507 -7.944437 -0.01814546 0.9996452 -0.01949625 271.4948 0.583153 -0.005257977 -0.8123454 -11.01812 0 0 0 1
28 0 -0.8122252 -0.02638263 -0.582747 -7.482896 -0.01860581 0.9996402 -0.01932403 271.4961 0.5830472 -0.004852981 -0.8124238 -11.1691 0 0 0 1
28 1 -0.8122252 -0.02638263 -0.582747 -8.015619 -0.01860581 0.9996402 -0.01932403 271.4961 0.5830472 -0.004852981 -0.8124238 -11.1691 0 0 0 1
29 0 -0.8122981 -0.02606679 -0.58266 -7.396187 -0.01858814 0.9996503 -0.01880782 271.5017 0.5829465 -0.004446986 -0.8124986 -11.3436 0 0 0 1
29 1 -0.8122981 -0.02606679 -0.58266 -7.928911 -0.01858814 0.9996503 -0.01880782 271.5017 0.5829465 -0.004446986 -0.8124986 -11.3436 0 0 0 1
30 0 -0.8123904 -0.02591179 -0.5825378 -7.351737 -0.01819222 0.9996521 -0.01909505 271.4963 0.58283 -0.00491498 -0.8125793 -11.7258 0 0 0 1
30 1 -0.8123904 -0.02591179 -0.5825378 -7.884461 -0.01819222 0.9996521 -0.01909505 271.4963 0.58283 -0.00491498 -0.8125793 -11.7258 0 0 0 1
31 0 -0.812567 -0.02569586 -0.5823012 -7.289309 -0.01801712 0.9996577 -0.0189712 271.4965 0.5825893 -0.00492398 -0.8127518 -12.00629 0 0 0 1
31 1 -0.812567 -0.02569586 -0.5823012 -7.822034 -0.01801712 0.9996577 -0.0189712 271.4965 0.5825893 -0.00492398 -0.8127518 -12.00629 0 0 0 1
32 0 -0.8126051 -0.02583583 -0.5822419 -7.325821 -0.01822429 0.9996548 -0.018923 271.4962 0.5825298 -0.00476598 -0.8127955 -12.21389 0 0 0 1
32 1 -0.8126051 -0.02583583 -0.5822419 -7.858546 -0.01822429 0.9996548 -0.018923 271.4962 0.5825298 -0.00476598 -0.8127955 -12.21389 0 0 0 1
33 0 -0.8127249 -0.0262037 -0.5820583 -7.422307 -0.01852166 0.9996452 -0.01914137 271.4923 0.5823533 -0.004775983 -0.8129219 -12.46561 0 0 0 1
33 1 -0.8127249 -0.0262037 -0.5820583 -7.955032 -0.01852166 0.9996452 -0.01914137 271.4923 0.5823533 -0.004775983 -0.8129219 -12.46561 0 0 0 1
34 0 -0.812736 -0.0266264 -0.5820236 -7.536014 -0.01821641 0.9996281 -0.02029361 271.4734 0.5823475 -0.005890967 -0.8129189 -13.04381 0 0 0 1
34 1 -0.812736 -0.0266264 -0.5820236 -8.06874 -0.01821641 0.9996281 -0.02029361 271.4734 0.5823475 -0.005890967 -0.8129189 -13.04381 0 0 0 1
35 0 -0.8126874 -0.02657628 -0.5820938 -7.523221 -0.01769909 0.9996243 -0.02092869 271.4614 0.5824313 -0.00670595 -0.8128524 -13.51907 0 0 0 1
35 1 -0.8126874 -0.02657628 -0.5820938 -8.055946 -0.01769909 0.9996243 -0.02092869 271.4614 0.5824313 -0.00670595 -0.8128524 -13.51907 0 0 0 1
36 0 -0.8126552 -0.02630827 -0.5821508 -7.451285 -0.01715068 0.9996274 -0.02123313 271.4538 0.5824925 -0.007270935 -0.8128036 -13.93077 0 0 0 1
36 1 -0.8126552 -0.02630827 -0.5821508 -7.984011 -0.01715068 0.9996274 -0.02123313 271.4538 0.5824925 -0.007270935 -0.8128036 -13.93077 0 0 0 1
37 0 -0.8124942 -0.02622725 -0.5823793 -7.432104 -0.01694599 0.9996279 -0.02137607 271.449 0.5827232 -0.00749893 -0.8126363 -14.28282 0 0 0 1
37 1 -0.8124942 -0.02622725 -0.5823793 -7.964829 -0.01694599 0.9996279 -0.02137607 271.449 0.5827232 -0.00749893 -0.8126363 -14.28282 0 0 0 1
38 0 -0.812423 -0.02633218 -0.5824736 -7.461314 -0.01694244 0.999624 -0.02155952 271.444 0.5828223 -0.007646926 -0.8125637 -14.59237 0 0 0 1
38 1 -0.812423 -0.02633218 -0.5824736 -7.994038 -0.01694244 0.999624 -0.02155952 271.444 0.5828223 -0.007646926 -0.8125637 -14.59237 0 0 0 1
39 0 -0.8121501 -0.02629812 -0.5828559 -7.457437 -0.01667011 0.9996217 -0.02187426 271.436 0.5832106 -0.008048913 -0.8122814 -14.97759 0 0 0 1
39 1 -0.8121501 -0.02629812 -0.5828559 -7.990163 -0.01667011 0.9996217 -0.02187426 271.436 0.5832106 -0.008048913 -0.8122814 -14.97759 0 0 0 1
40 0 -0.8117474 -0.02622005 -0.5834197 -7.4447 -0.01635155 0.9996204 -0.02217403 271.4275 0.5837796 -0.008459899 -0.8118681 -15.40099 0 0 0 1
40 1 -0.8117474 -0.02622005 -0.5834197 -7.977427 -0.01635155 0.9996204 -0.02217403 271.4276 0.5837796 -0.008459899 -0.8118681 -15.40099 0 0 0 1
41 0 -0.8112872 -0.02611204 -0.5840646 -7.425305 -0.01610778 0.9996212 -0.02231623 271.4219 0.584426 -0.008696891 -0.8114004 -15.75774 0 0 0 1
41 1 -0.8112872 -0.02611204 -0.5840646 -7.958031 -0.01610778 0.9996212 -0.02231623 271.4219 0.584426 -0.008696891 -0.8114004 -15.75774 0 0 0 1
42 0 -0.8107337 -0.02629597 -0.5848243 -7.48673 -0.016233 0.9996163 -0.02244306 271.4172 0.5851901 -0.00870189 -0.8108494 -16.09123 0 0 0 1
42 1 -0.8107337 -0.02629597 -0.5848243 -8.019453 -0.016233 0.9996163 -0.02244306 271.4172 0.5851901 -0.00870189 -0.8108494 -16.09123 0 0 0 1
43 0 -0.8102719 -0.02672171 -0.5854447 -7.610926 -0.01632565 0.9996015 -0.0230301 271.4045 0.5858268 -0.009102875 -0.8103852 -16.51306 0 0 0 1
43 1 -0.8102719 -0.02672171 -0.5854447 -8.143652 -0.01632565 0.9996015 -0.0230301 271.4044 0.5858268 -0.009102875 -0.8103852 -16.51306 0 0 0 1
44 0 -0.8098905 -0.02685254 -0.5859662 -7.654156 -0.01612345 0.9995933 -0.0235225 271.3918 0.5863594 -0.009602854 -0.809994 -16.97249 0 0 0 1
44 1 -0.8098905 -0.02685254 -0.5859662 -8.18688 -0.01612345 0.9995933 -0.0235225 271.3918 0.5863594 -0.009602854 -0.809994 -16.97249 0 0 0 1
45 0 -0.8093755 -0.02656653 -0.5866902 -7.588107 -0.01560556 0.9995965 -0.02373492 271.3823 0.5870841 -0.01005483 -0.8094636 -17.46466 0 0 0 1
45 1 -0.8093755 -0.02656653 -0.5866902 -8.120831 -0.01560556 0.9995965 -0.02373492 271.3823 0.5870841 -0.01005483 -0.8094636 -17.46466 0 0 0 1
46 0 -0.8090112 -0.02665241 -0.5871891 -7.619293 -0.01546288 0.9995908 -0.02406698 271.3719 0.5875903 -0.01039082 -0.8090922 -17.90497 0 0 0 1
46 1 -0.8090112 -0.02665241 -0.5871891 -8.152018 -0.01546288 0.9995908 -0.02406698 271.3719 0.5875903 -0.01039082 -0.8090922 -17.90497 0 0 0 1
47 0 -0.8085932 -0.02691523 -0.5877521 -7.699662 -0.01552556 0.9995813 -0.02441522 271.3618 0.5881631 -0.0106168 -0.8086725 -18.32789 0 0 0 1
47 1 -0.8085932 -0.02691523 -0.5877521 -8.232388 -0.01552556 0.9995813 -0.02441522 271.3618 0.5881631 -0.0106168 -0.8086725 -18.32789 0 0 0 1
48 0 -0.808266 -0.02677329 -0.5882085 -7.668657 -0.01540182 0.9995852 -0.02433392 271.3584 0.5886161 -0.0106088 -0.8083432 -18.73925 0 0 0 1
48 1 -0.808266 -0.02677329 -0.5882085 -8.201383 -0.01540182 0.9995852 -0.02433392 271.3584 0.5886161 -0.0106088 -0.8083432 -18.73924 0 0 0 1
49 0 -0.8081524 -0.02651932 -0.5883765 -7.60236 -0.01501786 0.9995888 -0.02442602 271.3505 0.5887823 -0.01090379 -0.8082184 -19.20788 0 0 0 1
49 1 -0.8081524 -0.02651932 -0.5883765 -8.135085 -0.01501786 0.9995888 -0.02442602 271.3505 0.5887823 -0.01090379 -0.8082184 -19.20788 0 0 0 1
50 0 -0.8081602 -0.02676317 -0.5883545 -7.667057 -0.0151354 0.9995809 -0.02467922 271.3416 0.5887684 -0.01103978 -0.8082265 -19.64701 0 0 0 1
50 1 -0.8081602 -0.02676317 -0.5883545 -8.199781 -0.0151354 0.9995809 -0.02467922 271.3416 0.5887684 -0.01103978 -0.8082265 -19.64701 0 0 0 1
51 0 -0.8080745 -0.02728597 -0.5884483 -7.809614 -0.01559779 0.9995675 -0.02492997 271.334 0.588874 -0.01096678 -0.8081505 -20.08453 0 0 0 1
51 1 -0.8080745 -0.02728597 -0.5884483 -8.342339 -0.01559779 0.9995675 -0.02492997 271.334 0.588874 -0.01096678 -0.8081505 -20.08453 0 0 0 1
52 0 -0.8078908 -0.027173 -0.5887054 -7.784259 -0.01545679 0.9995698 -0.02492573 271.3286 0.5891294 -0.01103778 -0.8079633 -20.53313 0 0 0 1
52 1 -0.8078908 -0.027173 -0.5887054 -8.316982 -0.01545679 0.9995698 -0.02492573 271.3286 0.5891294 -0.01103778 -0.8079633 -20.53313 0 0 0 1
53 0 -0.8079338 -0.02701695 -0.5886539 -7.740653 -0.01509782 0.9995695 -0.02515447 271.316 0.5890801 -0.01143575 -0.807994 -21.12817 0 0 0 1
53 1 -0.8079338 -0.02701695 -0.5886539 -8.273381 -0.01509782 0.9995695 -0.02515447 271.316 0.5890801 -0.01143575 -0.807994 -21.12817 0 0 0 1
54 0 -0.8080946 -0.0268169 -0.5884421 -7.681259 -0.01469661 0.9995701 -0.02537058 271.3034 0.5888695 -0.01185372 -0.8081414 -21.69853 0 0 0 1
54 1 -0.8080946 -0.0268169 -0.5884421 -8.213984 -0.01469661 0.9995701 -0.02537058 271.3034 0.5888695 -0.01185372 -0.8081414 -21.69853 0 0 0 1
55 0 -0.8080626 -0.02675897 -0.5884888 -7.66575 -0.01473202 0.9995733 -0.02522251 271.3015 0.5889126 -0.01171173 -0.808112 -22.13071 0 0 0 1
55 1 -0.8080626 -0.02675897 -0.5884888 -8.198474 -0.01473202 0.9995733 -0.02522251 271.3014 0.5889126 -0.01171173 -0.808112 -22.13071 0 0 0 1
56 0 -0.8078482 -0.02730262 -0.588758 -7.818344 -0.01495568 0.9995545 -0.02583157 271.2829 0.589201 -0.01206271 -0.8078966 -22.75773 0 0 0 1
56 1 -0.8078482 -0.02730262 -0.588758 -8.351069 -0.01495568 0.9995545 -0.02583157 271.2829 0.589201 -0.01206271 -0.8078966 -22.75773 0 0 0 1
57 0 -0.8078537 -0.02769136 -0.5887321 -7.921988 -0.01512773 0.9995408 -0.02625583 271.2682 0.5891888 -0.01230469 -0.8079016 -23.32096 0 0 0 1
57 1 -0.8078537 -0.02769136 -0.5887321 -8.454713 -0.01512773 0.9995408 -0.02625583 271.2682 0.5891888 -0.01230469 -0.8079016 -23.32096 0 0 0 1
58 0 -0.8079703 -0.02739039 -0.5885865 -7.835253 -0.01469557 0.999545 -0.02634166 271.2566 0.5890402 -0.01263366 -0.8080052 -23.91983 0 0 0 1
58 1 -0.8079703 -0.02739039 -0.5885865 -8.367975 -0.01469557 0.999545 -0.02634166 271.2566 0.5890402 -0.01263366 -0.8080052 -23.91983 0 0 0 1
59 0 -0.8079249 -0.0272995 -0.588653 -7.810995 -0.0147367 0.9995499 -0.02612927 271.2549 0.5891014 -0.01243568 -0.8079636 -24.44216 0 0 0 1
59 1 -0.8079249 -0.0272995 -0.588653 -8.343719 -0.0147367 0.9995499 -0.02612927 271.2549 0.5891014 -0.01243568 -0.8079636 -24.44216 0 0 0 1
60 0 -0.80775 -0.02717574 -0.5888987 -7.782669 -0.01495428 0.9995601 -0.0256147 271.2628 0.5893357 -0.01188372 -0.807801 -24.82922 0 0 0 1
60 1 -0.80775 -0.02717574 -0.5888987 -8.315393 -0.01495428 0.9995601 -0.0256147 271.2628 0.5893357 -0.01188372 -0.807801 -24.82922 0 0 0 1
61 0 -0.8078051 -0.02732177 -0.5888162 -7.818028 -0.01526165 0.9995598 -0.02544308 271.2632 0.5892521 -0.01156674 -0.8078665 -25.29275 0 0 0 1
61 1 -0.8078051 -0.02732177 -0.5888162 -8.350755 -0.01526165 0.9995598 -0.02544308 271.2632 0.5892521 -0.01156674 -0.8078665 -25.29275 0 0 0 1
62 0 -0.8079331 -0.02739673 -0.5886372 -7.830836 -0.01530425 0.9995573 -0.02551621 271.2547 0.5890756 -0.01160674 -0.8079946 -25.92108 0 0 0 1
62 1 -0.8079331 -0.02739673 -0.5886372 -8.363562 -0.01530425 0.9995573 -0.02551621 271.2547 0.5890756 -0.01160674 -0.8079946 -25.92108 0 0 0 1
63 0 -0.8078051 -0.0279339 -0.5887879 -7.979641 -0.01654133 0.9995574 -0.0247277 271.2798 0.589218 -0.01023582 -0.8079096 -26.12352 0 0 0 1
63 1 -0.8078051 -0.0279339 -0.5887879 -8.512366 -0.01654133 0.9995574 -0.0247277 271.2798 0.589218 -0.01023582 -0.8079096 -26.12352 0 0 0 1
64 0 -0.8077935 -0.0274507 -0.5888261 -7.848196 -0.01753759 0.9995921 -0.02254104 271.3393 0.5892047 -0.007881918 -0.8079454 -26.12519 0 0 0 1
64 1 -0.8077935 -0.0274507 -0.5888261 -8.380922 -0.01753759 0.9995921 -0.02254104 271.3393 0.5892047 -0.007881918 -0.8079454 -26.12519 0 0 0 1
65 0 -0.8078488 -0.02710625 -0.5887662 -7.751751 -0.01857531 0.9996166 -0.02053415 271.3964 0.589097 -0.005651971 -0.8080426 -26.1045 0 0 0 1
65 1 -0.8078488 -0.02710625 -0.5887662 -8.284476 -0.01857531 0.9996166 -0.02053415 271.3964 0.589097 -0.005651971 -0.8080426 -26.1045 0 0 0 1
66 0 -0.8076464 -0.02700952 -0.5890485 -7.733014 -0.01955952 0.9996278 -0.01901761 271.4417 0.589343 -0.003837992 -0.8078741 -26.19519 0 0 0 1
66 1 -0.8076464 -0.02700952 -0.5890485 -8.265738 -0.01955952 0.9996278 -0.01901761 271.4416 0.589343 -0.003837992 -0.8078741 -26.19519 0 0 0 1
67 0 -0.8074527 -0.02721756 -0.5893044 -7.796195 -0.02053833 0.9996265 -0.01802747 271.4743 0.589575 -0.002452999 -0.8077101 -26.45867 0 0 0 1
67 1 -0.8074527 -0.02721756 -0.5893044 -8.328919 -0.02053833 0.9996265 -0.01802747 271.4743 0.589575 -0.002452999 -0.8077101 -26.45867 0 0 0 1
68 0 -0.8074342 -0.02732154 -0.589325 -7.82369 -0.02076809 0.9996243 -0.01788896 271.4788 0.5895922 -0.002204997 -0.8076981 -26.96992 0 0 0 1
68 1 -0.8074342 -0.02732154 -0.589325 -8.356416 -0.02076809 0.9996243 -0.01788896 271.4788 0.5895922 -0.002204997 -0.8076981 -26.96992 0 0 0 1
69 0 -0.8072306 -0.02740451 -0.5895998 -7.853976 -0.02090332 0.9996223 -0.01784322 271.4801 0.5898662 -0.002078998 -0.8074985 -27.51243 0 0 0 1
69 1 -0.8072306 -0.02740451 -0.5895998 -8.386702 -0.02090332 0.9996223 -0.01784322 271.4801 0.5898662 -0.002078998 -0.8074985 -27.51243 0 0 0 1
70 0 -0.8069528 -0.02732255 -0.5899837 -7.844016 -0.02086118 0.9996246 -0.01776034 271.4806 0.5902475 -0.002023999 -0.80722 -28.12999 0 0 0 1
70 1 -0.8069528 -0.02732255 -0.5899837 -8.376743 -0.02086118 0.9996246 -0.01776034 271.4807 0.5902475 -0.002023999 -0.80722 -28.12999 0 0 0 1
71 0 -0.8068807 -0.02705265 -0.5900949 -7.774162 -0.02070653 0.9996322 -0.01751414 271.4847 0.5903516 -0.001912999 -0.807144 -28.67318 0 0 0 1
71 1 -0.8068807 -0.02705265 -0.5900949 -8.306887 -0.02070653 0.9996322 -0.01751414 271.4847 0.5903516 -0.001912999 -0.807144 -28.67317 0 0 0 1
72 0 -0.806792 -0.02738954 -0.5902004 -7.868537 -0.02117567 0.9996236 -0.01744302 271.4907 0.5904559 -0.001574999 -0.8070683 -29.15322 0 0 0 1
72 1 -0.806792 -0.02738954 -0.5902004 -8.401261 -0.02117567 0.9996236 -0.01744302 271.4907 0.5904559 -0.001574999 -0.8070683 -29.15322 0 0 0 1
73 0 -0.8064984 -0.02792235 -0.5905768 -8.025364 -0.02185431 0.9996095 -0.01741684 271.4981 0.5908325 -0.00114 -0.8067936 -29.66112 0 0 0 1
73 1 -0.8064984 -0.02792235 -0.5905768 -8.558089 -0.02185431 0.9996095 -0.01741684 271.4981 0.5908325 -0.00114 -0.8067936 -29.66112 0 0 0 1
74 0 -0.8064026 -0.02774141 -0.5907162 -7.981008 -0.02151563 0.9996141 -0.01757265 271.4891 0.5909758 -0.001461001 -0.8066882 -30.31477 0 0 0 1
74 1 -0.8064026 -0.02774141 -0.5907162 -8.513732 -0.02151563 0.9996141 -0.01757265 271.4891 0.5909758 -0.001461001 -0.8066882 -30.31477 0 0 0 1
75 0 -0.8063164 -0.02755649 -0.5908425 -7.935004 -0.0214584 0.9996194 -0.01733753 271.4945 0.5910953 -0.001301001 -0.8066008 -30.89128 0 0 0 1
75 1 -0.8063164 -0.02755649 -0.5908425 -8.467728 -0.0214584 0.9996194 -0.01733753 271.4945 0.5910953 -0.001301001 -0.8066008 -30.89128 0 0 0 1
76 0 -0.8060341 -0.02793536 -0.5912097 -8.051729 -0.02198306 0.9996093 -0.0172618 271.5024 0.5914609 -0.0009169988 -0.8063333 -31.34798 0 0 0 1
76 1 -0.8060341 -0.02793536 -0.5912097 -8.584454 -0.02198306 0.9996093 -0.0172618 271.5024 0.5914609 -0.0009169988 -0.8063333 -31.34798 0 0 0 1
77 0 -0.8058776 -0.02809329 -0.5914154 -8.102262 -0.02207633 0.9996048 -0.01740126 271.4988 0.5916705 -0.0009669997 -0.8061793 -31.91898 0 0 0 1
