frame cameraID r1,1 r1,2 r1,3 t1 r2,1 r2,2 r2,3 t2 r3,1 r3,2 r3,3 t3 0 0 0 1
16 0 -0.7101698 0.06667415 -0.7008661 16.41114 0.0404063 0.9977246 0.05397194 111.9648 0.7028699 0.01000983 -0.7112479 -15.40356 0 0 0 1
16 1 -0.7101698 0.06667415 -0.7008661 15.87841 0.0404063 0.9977246 0.05397194 111.9648 0.7028699 0.01000983 -0.7112479 -15.40356 0 0 0 1
17 0 -0.7099828 0.06953394 -0.7007778 17.23361 0.0420369 0.9975235 0.05638916 111.9007 0.7029633 0.0105768 -0.7111474 -16.25203 0 0 0 1
17 1 -0.7099828 0.06953394 -0.7007778 16.70089 0.0420369 0.9975235 0.05638916 111.9007 0.7029633 0.0105768 -0.7111474 -16.25203 0 0 0 1
18 0 -0.7099222 0.06850009 -0.7009412 17.66719 0.04191859 0.9976041 0.05503607 111.8759 0.7030318 0.009688849 -0.7110927 -17.34893 0 0 0 1
18 1 -0.7099222 0.06850009 -0.7009412 17.13446 0.04191859 0.9976041 0.05503607 111.8759 0.7030318 0.009688849 -0.7110927 -17.34893 0 0 0 1
19 0 -0.7098527 0.0675002 -0.7011085 18.0541 0.04342523 0.9976979 0.05208793 111.8102 0.7030104 0.006528955 -0.7111498 -18.60284 0 0 0 1
19 1 -0.7098527 0.0675002 -0.7011085 17.52138 0.04342523 0.9976979 0.05208793 111.8102 0.7030104 0.006528955 -0.7111498 -18.60284 0 0 0 1
20 0 -0.7094995 0.06908594 -0.7013116 18.72166 0.04535678 0.9975963 0.05238653 111.7304 0.703245 0.005358974 -0.7109276 -19.63358 0 0 0 1
20 1 -0.7094995 0.06908594 -0.7013116 18.18893 0.04535678 0.9975963 0.05238653 111.7304 0.703245 0.005358974 -0.7109276 -19.63358 0 0 0 1
21 0 -0.7098322 0.06548552 -0.7013205 18.87797 0.0416945 0.9978294 0.05097142 111.7983 0.703136 0.006939944 -0.7110218 -20.4354 0 0 0 1
21 1 -0.7098322 0.06548552 -0.7013205 18.34525 0.0416945 0.9978294 0.05097142 111.7983 0.703136 0.006939944 -0.7110218 -20.4354 0 0 0 1
22 0 -0.7101442 0.06289297 -0.7012415 19.09454 0.03848696 0.9979807 0.05053134 111.8627 0.7030035 0.008895885 -0.7111307 -21.10618 0 0 0 1
22 1 -0.7101442 0.06289297 -0.7012415 18.56181 0.03848696 0.9979807 0.05053134 111.8627 0.7030035 0.008895885 -0.7111307 -21.10618 0 0 0 1
23 0 -0.7101914 0.0611671 -0.7013465 19.3993 0.03691597 0.9980835 0.04966513 111.8837 0.7030402 0.009380862 -0.7110883 -21.94148 0 0 0 1
23 1 -0.7101914 0.0611671 -0.7013465 18.86658 0.03691597 0.9980835 0.04966513 111.8837 0.7030402 0.009380862 -0.7110883 -21.94148 0 0 0 1
24 0 -0.710405 0.0590894 -0.7013081 19.7195 0.03477746 0.9981992 0.04887568 111.922 0.7029333 0.01033182 -0.7111808 -22.8104 0 0 0 1
24 1 -0.710405 0.0590894 -0.7013081 19.18678 0.03477746 0.9981992 0.04887568 111.922 0.7029333 0.01033182 -0.7111808 -22.8104 0 0 0 1
25 0 -0.7102753 0.05745299 -0.7015755 19.99872 0.03450237 0.9983072 0.04682254 111.9065 0.703078 0.009050876 -0.7110552 -23.8731 0 0 0 1
25 1 -0.7102753 0.05745299 -0.7015755 19.46599 0.03450237 0.9983072 0.04682254 111.9065 0.703078 0.009050876 -0.7110552 -23.8731 0 0 0 1
26 0 -0.7098241 0.05487219 -0.7022385 20.193 0.0342707 0.9984707 0.04337858 111.8814 0.7035449 0.006724948 -0.7106191 -25.03743 0 0 0 1
26 1 -0.7098241 0.05487219 -0.7022385 19.66028 0.0342707 0.9984707 0.04337858 111.8814 0.7035449 0.006724948 -0.7106191 -25.03743 0 0 0 1
27 0 -0.7095418 0.05264487 -0.7026942 20.48217 0.03355346 0.9985983 0.04093318 111.8716 0.7038643 0.005465971 -0.7103137 -26.17157 0 0 0 1
27 1 -0.7095418 0.05264487 -0.7026942 19.94944 0.03355346 0.9985983 0.04093318 111.8716 0.7038643 0.005465971 -0.7103137 -26.17158 0 0 0 1
28 0 -0.7093329 0.04939844 -0.7031405 20.61219 0.02968538 0.9987498 0.04021936 111.9772 0.7042482 0.007655924 -0.7099125 -26.8306 0 0 0 1
28 1 -0.7093329 0.04939844 -0.7031405 20.07946 0.02968538 0.9987498 0.04021936 111.9772 0.7042482 0.007655924 -0.7099125 -26.8306 0 0 0 1
29 0 -0.7092576 0.04757879 -0.703342 20.88664 0.02693815 0.9988203 0.04040221 112.0559 0.7044345 0.009708848 -0.7097025 -27.54509 0 0 0 1
29 1 -0.7092576 0.04757879 -0.703342 20.35392 0.02693815 0.9988203 0.04040221 112.0559 0.7044345 0.009708848 -0.7097025 -27.54509 0 0 0 1
30 0 -0.7086803 0.04529441 -0.7040746 21.17123 0.02535078 0.9989275 0.03874624 112.0858 0.7050744 0.00960985 -0.7090684 -28.56254 0 0 0 1
30 1 -0.7086803 0.04529441 -0.7040746 20.6385 0.02535078 0.9989275 0.03874624 112.0858 0.7050744 0.00960985 -0.7090684 -28.56254 0 0 0 1
31 0 -0.7080753 0.04552355 -0.7046679 21.68602 0.02615132 0.9989257 0.03825567 112.0393 0.7056525 0.008659893 -0.7085052 -29.58053 0 0 0 1
31 1 -0.7080753 0.04552355 -0.7046679 21.15329 0.02615132 0.9989257 0.03825567 112.0393 0.7056525 0.008659893 -0.7085052 -29.58053 0 0 0 1
32 0 -0.707257 0.04561049 -0.7054839 22.22016 0.02622586 0.9989225 0.03828993 112.0198 0.7064701 0.008578897 -0.7076911 -30.60282 0 0 0 1
32 1 -0.707257 0.04561049 -0.7054839 21.68743 0.02622586 0.9989225 0.03828993 112.0198 0.7064701 0.008578897 -0.7076911 -30.60282 0 0 0 1
33 0 -0.7067431 0.04587496 -0.7059814 22.72443 0.02595021 0.9989049 0.03893103 112.0197 0.7069942 0.009193871 -0.7071596 -31.48383 0 0 0 1
33 1 -0.7067431 0.04587496 -0.7059814 22.1917 0.02595021 0.9989049 0.03893103 112.0197 0.7069942 0.009193871 -0.7071596 -31.48383 0 0 0 1
34 0 -0.7063181 0.04590789 -0.7064043 23.21254 0.02589984 0.9989027 0.03902013 112.0076 0.7074206 0.009264866 -0.7067322 -32.41702 0 0 0 1
34 1 -0.7063181 0.04590789 -0.7064043 22.67982 0.02589984 0.9989027 0.03902013 112.0076 0.7074206 0.009264866 -0.7067322 -32.41702 0 0 0 1
35 0 -0.7065722 0.04519964 -0.7061959 23.70098 0.02538288 0.9989346 0.0385398 112.0092 0.7071856 0.009305866 -0.7069666 -33.43547 0 0 0 1
35 1 -0.7065722 0.04519964 -0.7061959 23.16826 0.02538288 0.9989346 0.0385398 112.0092 0.7071856 0.009305866 -0.7069666 -33.43547 0 0 0 1
36 0 -0.7075011 0.04427914 -0.7053238 24.14933 0.02403877 0.9989656 0.03860055 112.051 0.7063033 0.01035481 -0.7078336 -34.22678 0 0 0 1
36 1 -0.7075011 0.04427914 -0.7053238 23.61661 0.02403877 0.9989656 0.03860055 112.051 0.7063033 0.01035481 -0.7078336 -34.22678 0 0 0 1
37 0 -0.7088264 0.04377093 -0.7040236 24.66631 0.02268166 0.9989711 0.03927216 112.1006 0.7050182 0.01186872 -0.70909 -34.95626 0 0 0 1
37 1 -0.7088264 0.04377093 -0.7040236 24.13359 0.02268166 0.9989711 0.03927216 112.1006 0.7050182 0.01186872 -0.70909 -34.95626 0 0 0 1
38 0 -0.7105361 0.04288583 -0.7023528 25.21252 0.02215982 0.9990097 0.03858176 112.1056 0.7033118 0.01184972 -0.7107828 -35.93894 0 0 0 1
38 1 -0.7105361 0.04288583 -0.7023528 24.6798 0.02215982 0.9990097 0.03858176 112.1056 0.7033118 0.01184972 -0.7107828 -35.93894 0 0 0 1
39 0 -0.7122864 0.04345677 -0.7005426 25.87666 0.02338494 0.9989967 0.03819382 112.0376 0.7014995 0.01082279 -0.712588 -36.92909 0 0 0 1
39 1 -0.7122864 0.04345677 -0.7005426 25.34394 0.02338494 0.9989967 0.03819382 112.0376 0.7014995 0.01082279 -0.712588 -36.92909 0 0 0 1
40 0 -0.7138536 0.04538906 -0.6988226 26.69505 0.02532392 0.9989178 0.03901186 111.9441 0.699837 0.01015183 -0.7142305 -37.88766 0 0 0 1
40 1 -0.7138536 0.04538906 -0.6988226 26.16233 0.02532392 0.9989178 0.03901186 111.9441 0.699837 0.01015183 -0.7142305 -37.88766 0 0 0 1
41 0 -0.7157378 0.04633967 -0.6968301 27.48327 0.02562194 0.9988668 0.04010816 111.9242 0.697899 0.01085279 -0.716114 -38.78697 0 0 0 1
41 1 -0.7157378 0.04633967 -0.6968301 26.95054 0.02562194 0.9988668 0.04010816 111.9242 0.697899 0.01085279 -0.716114 -38.78697 0 0 0 1
42 0 -0.7174284 0.04781533 -0.6949894 28.24047 0.02599743 0.9987844 0.04187965 111.9096 0.696147 0.01197771 -0.7177994 -39.56012 0 0 0 1
42 1 -0.7174284 0.04781533 -0.6949894 27.70775 0.02599743 0.9987844 0.04187965 111.9095 0.696147 0.01197771 -0.7177994 -39.56012 0 0 0 1
43 0 -0.719009 0.04889699 -0.6932785 28.95778 0.02687873 0.9987321 0.04256435 111.8603 0.6944807 0.01196971 -0.7194117 -40.46673 0 0 0 1
43 1 -0.719009 0.04889699 -0.6932785 28.42505 0.02687873 0.9987321 0.04256435 111.8603 0.6944807 0.01196971 -0.7194117 -40.46673 0 0 0 1
44 0 -0.7206587 0.04886167 -0.6915663 29.60961 0.02775488 0.998747 0.04164266 111.7933 0.6927346 0.01081579 -0.7211118 -41.60398 0 0 0 1
44 1 -0.7206587 0.04886167 -0.6915663 29.07689 0.02775488 0.998747 0.04164266 111.7933 0.6927346 0.01081579 -0.7211118 -41.60398 0 0 0 1
45 0 -0.7218969 0.05137765 -0.6900909 30.48568 0.03001742 0.9986263 0.04294737 111.6753 0.6913495 0.01028882 -0.7224474 -42.58717 0 0 0 1
45 1 -0.7218969 0.05137765 -0.6900909 29.95295 0.03001742 0.9986263 0.04294737 111.6753 0.6913495 0.01028882 -0.7224474 -42.58717 0 0 0 1
46 0 -0.722827 0.05159622 -0.6891003 31.0839 0.03008048 0.9986127 0.0432182 111.6583 0.6903741 0.01051081 -0.7233763 -43.50117 0 0 0 1
46 1 -0.722827 0.05159622 -0.6891003 30.55118 0.03008048 0.9986127 0.0432182 111.6583 0.6903741 0.01051081 -0.7233763 -43.50116 0 0 0 1
47 0 -0.7239608 0.05584427 -0.6875771 32.20383 0.03259651 0.9983739 0.04676547 111.5414 0.6890707 0.01144375 -0.7246039 -44.42525 0 0 0 1
47 1 -0.7239608 0.05584427 -0.6875771 31.6711 0.03259651 0.9983739 0.04676547 111.5414 0.6890707 0.01144375 -0.7246039 -44.42525 0 0 0 1
48 0 -0.7244873 0.05750805 -0.6868849 32.9502 0.03445797 0.9982893 0.04723543 111.4256 0.6884263 0.0105528 -0.7252295 -45.47788 0 0 0 1
48 1 -0.7244873 0.05750805 -0.6868849 32.41748 0.03445797 0.9982893 0.04723543 111.4256 0.6884263 0.0105528 -0.7252295 -45.47788 0 0 0 1
49 0 -0.7247201 0.05832491 -0.6865703 33.58453 0.03836767 0.998281 0.04430547 111.1532 0.6879743 0.005766969 -0.7257122 -46.97385 0 0 0 1
49 1 -0.7247201 0.05832491 -0.6865703 33.0518 0.03836767 0.998281 0.04430547 111.1532 0.6879743 0.005766969 -0.7257122 -46.97385 0 0 0 1
50 0 -0.7251344 0.05911635 -0.6860654 34.28981 0.04127479 0.9982482 0.04239104 110.9345 0.6873695 0.002421996 -0.7263041 -48.39065 0 0 0 1
50 1 -0.7251344 0.05911635 -0.6860654 33.75709 0.04127479 0.9982482 0.04239104 110.9345 0.6873695 0.002421996 -0.7263041 -48.39065 0 0 0 1
51 0 -0.7259876 0.05669304 -0.685367 34.61057 0.03819558 0.9983819 0.04212603 111.0839 0.6866463 0.004404984 -0.7269783 -49.10759 0 0 0 1
51 1 -0.7259876 0.05669304 -0.685367 34.07784 0.03819558 0.9983819 0.04212603 111.0839 0.6866463 0.004404984 -0.7269783 -49.10759 0 0 0 1
52 0 -0.7267767 0.05522017 -0.6846505 35.0401 0.03477445 0.998443 0.04361486 111.2801 0.6859929 0.007889919 -0.7275654 -49.65572 0 0 0 1
52 1 -0.7267767 0.05522017 -0.6846505 34.50737 0.03477445 0.998443 0.04361486 111.2801 0.6859929 0.007889919 -0.7275654 -49.65572 0 0 0 1
53 0 -0.726819 0.05568621 -0.6845679 35.70536 0.03476501 0.998413 0.04430526 111.2639 0.6859487 0.008402903 -0.7276014 -50.646 0 0 0 1
53 1 -0.726819 0.05568621 -0.6845679 35.17263 0.03476501 0.998413 0.04430526 111.2639 0.6859487 0.008402903 -0.7276014 -50.646 0 0 0 1
54 0 -0.7265949 0.05690051 -0.684706 36.38029 0.03604183 0.9983492 0.04471814 111.1673 0.6861202 0.007813921 -0.7274463 -51.67735 0 0 0 1
54 1 -0.7265949 0.05690051 -0.684706 35.84756 0.03604183 0.9983492 0.04471814 111.1673 0.6861202 0.007813921 -0.7274463 -51.67735 0 0 0 1
55 0 -0.7259992 0.059027 -0.6851575 37.19112 0.03775753 0.9982281 0.04599011 111.0483 0.6866581 0.007518932 -0.7269415 -52.7764 0 0 0 1
55 1 -0.7259992 0.059027 -0.6851575 36.6584 0.03775753 0.9982281 0.04599011 111.0483 0.6866581 0.007518932 -0.7269415 -52.7764 0 0 0 1
56 0 -0.7251858 0.05988229 -0.6859446 37.77471 0.03807579 0.9981743 0.04688565 111.0142 0.6874999 0.007882917 -0.7261419 -53.72836 0 0 0 1
56 1 -0.7251858 0.05988229 -0.6859446 37.24199 0.03807579 0.9981743 0.04688565 111.0142 0.6874999 0.007882917 -0.7261419 -53.72836 0 0 0 1
57 0 -0.7240669 0.06104574 -0.687023 38.36689 0.03832205 0.9980975 0.04829806 110.9914 0.6886644 0.008642893 -0.7250288 -54.65314 0 0 0 1
57 1 -0.7240669 0.06104574 -0.687023 37.83417 0.03832205 0.9980975 0.04829806 110.9914 0.6886644 0.008642893 -0.7250288 -54.65314 0 0 0 1
58 0 -0.7229104 0.05940312 -0.6883836 38.63632 0.037523 0.9982024 0.04673351 110.9978 0.6899222 0.007953918 -0.7238399 -55.74597 0 0 0 1
58 1 -0.7229104 0.05940312 -0.6883836 38.1036 0.037523 0.9982024 0.04673351 110.9978 0.6899222 0.007953918 -0.7238399 -55.74597 0 0 0 1
59 0 -0.7216914 0.05857592 -0.6897321 39.03561 0.03735461 0.9982569 0.04569212 110.9676 0.6912063 0.007210936 -0.7226214 -56.95096 0 0 0 1
59 1 -0.7216914 0.05857592 -0.6897321 38.50288 0.03735461 0.9982569 0.04569212 110.9676 0.6912063 0.007210936 -0.7226214 -56.95096 0 0 0 1
60 0 -0.72084 0.05629508 -0.6908116 39.24754 0.03459276 0.998376 0.04526243 111.1256 0.6922379 0.008729888 -0.7216166 -57.79349 0 0 0 1
60 1 -0.72084 0.05629508 -0.6908116 38.71481 0.03459276 0.998376 0.04526243 111.1256 0.6922379 0.008729888 -0.7216166 -57.79349 0 0 0 1
61 0 -0.7199047 0.05367317 -0.6919945 39.41161 0.0313342 0.9985023 0.04484884 111.3228 0.6933653 0.0106038 -0.7205083 -58.5997 0 0 0 1
61 1 -0.7199047 0.05367317 -0.6919945 38.87888 0.0313342 0.9985023 0.04484884 111.3228 0.6933653 0.0106038 -0.7205083 -58.5997 0 0 0 1
62 0 -0.7186382 0.05074851 -0.6935299 39.57886 0.02937551 0.9986587 0.04263706 111.4045 0.6947635 0.01026782 -0.7191651 -59.7646 0 0 0 1
62 1 -0.7186382 0.05074851 -0.6935299 39.04613 0.02937551 0.9986587 0.04263706 111.4045 0.6947635 0.01026782 -0.7191651 -59.76461 0 0 0 1
63 0 -0.7173259 0.04806288 -0.6950781 39.70544 0.02884033 0.9988111 0.0393018 111.3713 0.6961407 0.008145912 -0.7178593 -61.04006 0 0 0 1
63 1 -0.7173259 0.04806288 -0.6950781 39.17271 0.02884033 0.9988111 0.0393018 111.3713 0.6961407 0.008145912 -0.7178593 -61.04006 0 0 0 1
64 0 -0.7160985 0.04634637 -0.6964592 39.94775 0.02859121 0.9989034 0.0370753 111.3338 0.6974137 0.006636952 -0.7166384 -62.24353 0 0 0 1
64 1 -0.7160985 0.04634637 -0.6964592 39.41502 0.02859121 0.9989034 0.0370753 111.3338 0.6974137 0.006636952 -0.7166384 -62.24353 0 0 0 1
65 0 -0.7148051 0.0444275 -0.6979111 40.21707 0.02740254 0.9989929 0.03552786 111.3731 0.6987867 0.006270959 -0.7153027 -63.42393 0 0 0 1
65 1 -0.7148051 0.0444275 -0.6979111 39.68434 0.02740254 0.9989929 0.03552786 111.3731 0.6987867 0.006270959 -0.7153027 -63.42393 0 0 0 1
66 0 -0.7134945 0.04273746 -0.6993564 40.45454 0.02704391 0.999074 0.0334625 111.3448 0.7001389 0.004961979 -0.7139896 -64.61359 0 0 0 1
66 1 -0.7134945 0.04273746 -0.6993564 39.92182 0.02704391 0.999074 0.0334625 111.3448 0.7001389 0.004961979 -0.7139896 -64.61359 0 0 0 1
67 0 -0.7124317 0.04255079 -0.7004502 40.88613 0.02744927 0.9990858 0.03277344 111.283 0.7012045 0.004121987 -0.7129484 -65.73688 0 0 0 1
67 1 -0.7124317 0.04255079 -0.7004502 40.3534 0.02744927 0.9990858 0.03277344 111.283 0.7012045 0.004121987 -0.7129484 -65.73688 0 0 0 1
68 0 -0.7113008 0.04214893 -0.7016227 41.34074 0.0263027 0.9990975 0.03335375 111.3597 0.7023953 0.005269974 -0.7117676 -66.73476 0 0 0 1
68 1 -0.7113008 0.04214893 -0.7016227 40.80801 0.0263027 0.9990975 0.03335375 111.3597 0.7023953 0.005269974 -0.7117676 -66.73476 0 0 0 1
69 0 -0.7103297 0.04159786 -0.7026391 41.74607 0.02437152 0.9991071 0.03451119 111.512 0.7034473 0.007389937 -0.7107092 -67.51546 0 0 0 1
69 1 -0.7103297 0.04159786 -0.7026391 41.21334 0.02437152 0.9991071 0.03451119 111.512 0.7034473 0.007389937 -0.7107092 -67.51546 0 0 0 1
70 0 -0.7092944 0.04161951 -0.7036827 42.20609 0.02361687 0.9990981 0.03528673 111.5695 0.7045166 0.0084099 -0.7096376 -68.42398 0 0 0 1
70 1 -0.7092944 0.04161951 -0.7036827 41.67336 0.02361687 0.9990981 0.03528673 111.5695 0.7045166 0.0084099 -0.7096376 -68.42398 0 0 0 1
71 0 -0.7080839 0.04114783 -0.7049284 42.6503 0.02304123 0.9991155 0.03517564 111.5962 0.7057523 0.008664893 -0.7084057 -69.52402 0 0 0 1
71 1 -0.7080839 0.04114783 -0.7049284 42.11758 0.02304123 0.9991155 0.03517564 111.5962 0.7057523 0.008664893 -0.7084057 -69.52402 0 0 0 1
72 0 -0.7071537 0.04139372 -0.7058471 43.14286 0.0233693 0.9991078 0.03517914 111.5553 0.7066735 0.008381902 -0.7074901 -70.57793 0 0 0 1
72 1 -0.7071537 0.04139372 -0.7058471 42.61014 0.0233693 0.9991078 0.03517914 111.5553 0.7066735 0.008381902 -0.7074901 -70.57793 0 0 0 1
73 0 -0.7059295 0.04136332 -0.7070733 43.6347 0.02247838 0.9990988 0.03600461 111.6274 0.7079253 0.009522856 -0.706223 -71.58638 0 0 0 1
73 1 -0.7059295 0.04136332 -0.7070733 43.10197 0.02247838 0.9990988 0.03600461 111.6274 0.7079253 0.009522856 -0.706223 -71.58638 0 0 0 1
74 0 -0.7048527 0.04227049 -0.7080933 44.18523 0.02148355 0.9990371 0.03825351 111.7403 0.7090285 0.01175073 -0.7050822 -72.37448 0 0 0 1
74 1 -0.7048527 0.04227049 -0.7080933 43.6525 0.02148355 0.9990371 0.03825351 111.7403 0.7090285 0.01175073 -0.7050822 -72.37448 0 0 0 1
75 0 -0.7035717 0.04425468 -0.709245 44.8303 0.02177477 0.9989329 0.04072971 111.7533 0.7102907 0.01321262 -0.7037846 -73.26212 0 0 0 1
75 1 -0.7035717 0.04425468 -0.709245 44.29757 0.02177477 0.9989329 0.04072971 111.7533 0.7102907 0.01321262 -0.7037846 -73.26212 0 0 0 1
76 0 -0.7020496 0.04557296 -0.7106684 45.42157 0.02230425 0.9988678 0.04202054 111.7218 0.7117788 0.01364958 -0.7022711 -74.38014 0 0 0 1
76 1 -0.7020496 0.04557296 -0.7106684 44.88885 0.02230425 0.9988678 0.04202054 111.7218 0.7117788 0.01364958 -0.7022711 -74.38014 0 0 0 1
77 0 -0.7006799 0.04630363 -0.7119716 45.90724 0.02332649 0.9988451 0.04200413 111.6219 0.7130944 0.01282365 -0.7009507 -75.53465 0 0 0 1
77 1 -0.7006799 0.04630363 -0.7119716 45.37452 0.02332649 0.9988451 0.04200413 111.6219 0.7130944 0.01282365 -0.7009507 -75.53465 0 0 0 1
78 0 -0.6994092 0.04560427 -0.713265 46.23651 0.0238507 0.9988956 0.04047935 111.532 0.7143233 0.01129976 -0.6997246 -76.76748 0 0 0 1
78 1 -0.6994092 0.04560427 -0.713265 45.70379 0.0238507 0.9988956 0.04047935 111.532 0.7143233 0.01129976 -0.6997246 -76.76749 0 0 0 1
79 0 -0.6980612 0.04551671 -0.7145899 46.68098 0.02420221 0.9989071 0.03998424 111.4753 0.7156289 0.0106168 -0.6983999 -78.01572 0 0 0 1
79 1 -0.6980612 0.04551671 -0.7145899 46.14825 0.02420221 0.9989071 0.03998424 111.4753 0.7156289 0.0106168 -0.6983999 -78.01572 0 0 0 1
80 0 -0.6971838 0.04450953 -0.7155094 47.01443 0.0230759 0.9989469 0.03965639 111.5548 0.716521 0.01113677 -0.6974767 -79.00945 0 0 0 1
80 1 -0.6971838 0.04450953 -0.7155094 46.4817 0.0230759 0.9989469 0.03965639 111.5548 0.716521 0.01113677 -0.6974767 -79.00946 0 0 0 1
81 0 -0.6967428 0.04361572 -0.715994 47.41069 0.0228324 0.9989924 0.03863645 111.5413 0.7169578 0.0105718 -0.6970365 -80.09644 0 0 0 1
81 1 -0.6967428 0.04361572 -0.715994 46.87797 0.0228324 0.9989924 0.03863645 111.5413 0.7169578 0.0105718 -0.6970365 -80.09644 0 0 0 1
