frame cameraID trackID alpha width height length world_space_X world_space_Y world_space_Z rotation_world_space_y rotation_world_space_x rotation_world_space_z camera_space_X camera_space_Y camera_space_Z rotation_camera_space_y rotation_camera_space_x rotation_camera_space_z
17 0 1 -2.619657 1.715879 1.620588 4.352635 25.57635 -113 32.41042 -1.948782 0 0 4.9909 1.179988 39.872 -2.495131 0.01799668 -0.003149084
17 1 1 -2.606481 1.715879 1.620588 4.352635 25.57635 -113 32.41042 -1.948782 0 0 4.458176 1.179991 39.872 -2.495131 0.01799668 -0.003149084
18 0 1 -2.567487 1.715879 1.620588 4.352635 25.20077 -113 33.51156 -1.920563 0 0 4.098869 1.153923 40.61779 -2.466914 0.01811613 -0.002760998
18 1 1 -2.554487 1.715879 1.620588 4.352635 25.20077 -113 33.51156 -1.920563 0 0 3.566145 1.153921 40.61779 -2.466914 0.01811613 -0.002760998
19 0 1 -2.518409 1.715879 1.620588 4.352635 24.9081 -113 34.56258 -1.892359 0 0 3.304245 1.134187 41.36379 -2.438696 0.01821973 -0.002219584
19 1 1 -2.505599 1.715879 1.620588 4.352635 24.9081 -113 34.56258 -1.892359 0 0 2.771523 1.134184 41.36379 -2.438696 0.01821973 -0.002219584
20 0 1 -2.470006 1.715879 1.620588 4.352635 24.61759 -113 35.61251 -1.864104 0 0 2.509682 1.112131 42.10975 -2.410477 0.01836251 -0.001698808
20 1 1 -2.457391 1.715879 1.620588 4.352635 24.61759 -113 35.61251 -1.864104 0 0 1.976959 1.11213 42.10975 -2.410477 0.01836251 -0.001698808
21 0 1 -2.422258 1.715879 1.620588 4.352635 24.32294 -113 36.66516 -1.835962 0 0 1.715061 1.091244 42.85567 -2.38226 0.01838868 -0.001218605
21 1 1 -2.409842 1.715879 1.620588 4.352635 24.32294 -113 36.66516 -1.835962 0 0 1.182335 1.091247 42.85567 -2.38226 0.01838868 -0.001218605
22 0 1 -2.388152 1.715879 1.620588 4.352635 24.08049 -113 37.78529 -1.820646 0 0 0.9247379 1.071873 43.68638 -2.366987 0.01838646 -0.0008999752
22 1 1 -2.375961 1.715879 1.620588 4.352635 24.08049 -113 37.78529 -1.820646 0 0 0.3920155 1.071876 43.68638 -2.366987 0.01838646 -0.0008999752
23 0 1 -2.354736 1.715879 1.620588 4.352635 23.83692 -113 38.90586 -1.805361 0 0 0.1344852 1.050189 44.51702 -2.351715 0.0184101 -0.0006254021
23 1 1 -2.34277 1.715879 1.620588 4.352635 23.83692 -113 38.90586 -1.805361 0 0 -0.398241 1.05019 44.51703 -2.351715 0.0184101 -0.0006254021
24 0 1 -2.321981 1.715879 1.620588 4.352635 23.5914 -113 40.02806 -1.790129 0 0 -0.6558189 1.031343 45.34776 -2.336442 0.01841955 -0.0002684666
24 1 1 -2.310239 1.715879 1.620588 4.352635 23.5914 -113 40.02806 -1.790129 0 0 -1.188547 1.031345 45.34777 -2.336442 0.01841955 -0.0002684666
25 0 1 -2.291452 1.715879 1.620588 4.352635 23.44815 -113 41.17387 -1.774811 0 0 -1.374966 1.005572 46.25174 -2.321171 0.01846054 -9.194012E-05
25 1 1 -2.279949 1.715879 1.620588 4.352635 23.44815 -113 41.17387 -1.774811 0 0 -1.907692 1.00557 46.25174 -2.321171 0.01846054 -9.194012E-05
26 0 1 -2.261518 1.715879 1.620588 4.352635 23.30209 -113 42.32159 -1.759565 0 0 -2.09428 0.9875001 47.1559 -2.3059 0.01839602 0.0002193205
26 1 1 -2.250249 1.715879 1.620588 4.352635 23.30209 -113 42.32159 -1.759565 0 0 -2.627007 0.9875018 47.1559 -2.3059 0.01839602 0.0002193205
27 0 1 -2.232154 1.715879 1.620588 4.352635 23.15466 -113 43.47018 -1.744351 0 0 -2.813429 0.9633771 48.05994 -2.290627 0.01844618 0.000472698
27 1 1 -2.221115 1.715879 1.620588 4.352635 23.15466 -113 43.47018 -1.744351 0 0 -3.346153 0.963378 48.05994 -2.290627 0.01844618 0.000472698
28 0 1 -2.181615 1.715879 1.620588 4.352635 23.08222 -113 44.63174 -1.706187 0 0 -3.481474 0.943662 49.01408 -2.252526 0.01837875 0.001179756
28 1 1 -2.17081 1.715879 1.620588 4.352635 23.08222 -113 44.63174 -1.706187 0 0 -4.0142 0.9436652 49.01408 -2.252526 0.01837875 0.001179756
29 0 1 -2.131573 1.715879 1.620588 4.352635 23.00375 -113 45.79613 -1.668153 0 0 -4.149311 0.9176968 49.96811 -2.214422 0.01843008 0.001876756
29 1 1 -2.120995 1.715879 1.620588 4.352635 23.00375 -113 45.79613 -1.668153 0 0 -4.682035 0.9176965 49.96811 -2.214422 0.01843008 0.001876756
30 0 1 -2.082586 1.715879 1.620588 4.352635 22.98243 -113 46.99818 -1.630025 0 0 -4.792978 0.9019791 50.98332 -2.176321 0.01822171 0.00260454
30 1 1 -2.072239 1.715879 1.620588 4.352635 22.98243 -113 46.99818 -1.630025 0 0 -5.325705 0.9019815 50.98332 -2.176321 0.01822171 0.00260454
31 0 1 -2.034049 1.715879 1.620588 4.352635 22.96114 -113 48.19981 -1.591905 0 0 -5.436354 0.8749186 51.99827 -2.138219 0.01819131 0.003233775
31 1 1 -2.023926 1.715879 1.620588 4.352635 22.96114 -113 48.19981 -1.591905 0 0 -5.96908 0.8749182 51.99827 -2.138219 0.01819131 0.003233775
32 0 1 -2.002659 1.715879 1.620588 4.352635 23.03188 -113 49.43468 -1.569203 0 0 -6.017405 0.8575802 53.08946 -2.115522 0.01803298 0.003685065
32 1 1 -1.992763 1.715879 1.620588 4.352635 23.03188 -113 49.43468 -1.569203 0 0 -6.550127 0.857584 53.08945 -2.115522 0.01803298 0.003685065
33 0 1 -1.971639 1.715879 1.620588 4.352635 23.09811 -113 50.67151 -1.546592 0 0 -6.598276 0.8327046 54.18046 -2.092825 0.01799066 0.004066914
33 1 1 -1.961962 1.715879 1.620588 4.352635 23.09811 -113 50.67151 -1.546592 0 0 -7.131002 0.8327084 54.18046 -2.092825 0.01799066 0.004066914
34 0 1 -1.940961 1.715879 1.620588 4.352635 23.17188 -113 51.90458 -1.523824 0 0 -7.179186 0.8096172 55.2715 -2.070128 0.01790308 0.004447417
34 1 1 -1.931495 1.715879 1.620588 4.352635 23.17188 -113 51.90458 -1.523824 0 0 -7.71191 0.8096158 55.2715 -2.070128 0.01790308 0.004447417
35 0 1 -1.910608 1.715879 1.620588 4.352635 23.23642 -113 53.14171 -1.501244 0 0 -7.76022 0.7918566 56.36269 -2.047432 0.01773284 0.004897216
35 0 2 -2.665888 1.448982 1.416789 3.201869 4.954764 -113 1.870847 -1.304956 0 0 3.246665 1.649466 3.061343 -1.851119 0.0164372 0.008261867
35 1 1 -1.901345 1.715879 1.620588 4.352635 23.23642 -113 53.14171 -1.501244 0 0 -8.292944 0.7918576 56.36268 -2.047432 0.01773284 0.004897216
35 1 2 -2.576437 1.448982 1.416789 3.201869 4.954764 -113 1.870847 -1.304956 0 0 2.71394 1.649467 3.061343 -1.851119 0.0164372 0.008261867
36 0 1 -1.882119 1.715879 1.620588 4.352635 23.39691 -113 54.3577 -1.478556 0 0 -8.254236 0.7695382 57.48496 -2.024734 0.01763937 0.005312022
36 0 2 -2.517897 1.448982 1.416789 3.201869 5.138113 -113 2.545879 -1.286286 0 0 3.052775 1.637982 3.733255 -1.832441 0.01629926 0.00858504
36 1 1 -1.873051 1.715879 1.620588 4.352635 23.39691 -113 54.3577 -1.478556 0 0 -8.786964 0.7695351 57.48496 -2.024734 0.01763937 0.005312022
36 1 2 -2.42621 1.448982 1.416789 3.201869 5.138113 -113 2.545879 -1.286286 0 0 2.520051 1.637979 3.733255 -1.832441 0.01629926 0.00858504
37 0 1 -1.853861 1.715879 1.620588 4.352635 23.55656 -113 55.57407 -1.455882 0 0 -8.748289 0.748592 58.60726 -2.002037 0.01751155 0.005726538
37 0 2 -2.420623 1.448982 1.416789 3.201869 5.30597 -113 3.148957 -1.287642 0 0 2.883164 1.62779 4.335605 -1.833777 0.01630541 0.00857815
37 1 1 -1.844981 1.715879 1.620588 4.352635 23.55656 -113 55.57407 -1.455882 0 0 -9.281017 0.7485895 58.60726 -2.002037 0.01751155 0.005726538
37 1 2 -2.330554 1.448982 1.416789 3.201869 5.30597 -113 3.148957 -1.287642 0 0 2.35044 1.627787 4.335605 -1.833777 0.01630541 0.00857815
38 0 1 -1.825821 1.715879 1.620588 4.352635 23.71619 -113 56.79079 -1.433213 0 0 -9.242369 0.7292556 59.72961 -1.97934 0.01734963 0.006149611
38 0 2 -2.325975 1.448982 1.416789 3.201869 5.487628 -113 3.836357 -1.289001 0 0 2.681488 1.616274 5.016847 -1.835112 0.01628575 0.008579297
38 1 1 -1.817123 1.715879 1.620588 4.352635 23.71619 -113 56.79079 -1.433213 0 0 -9.775097 0.7292533 59.72961 -1.97934 0.01734963 0.006149611
38 1 2 -2.239783 1.448982 1.416789 3.201869 5.487628 -113 3.836357 -1.289001 0 0 2.148763 1.616272 5.016847 -1.835112 0.01628575 0.008579297
39 0 1 -1.814481 1.715879 1.620588 4.352635 23.92267 -113 58.05375 -1.426611 0 0 -9.723675 0.7074755 60.91557 -1.972771 0.01730375 0.006259105
39 0 2 -2.250933 1.448982 1.416789 3.201869 5.698656 -113 4.605349 -1.302269 0 0 2.46242 1.603195 5.783525 -1.848415 0.01639389 0.008356966
39 1 1 -1.805964 1.715879 1.620588 4.352635 23.92267 -113 58.05375 -1.426611 0 0 -10.2564 0.7074764 60.91557 -1.972771 0.01730375 0.006259105
39 1 2 -2.170454 1.448982 1.416789 3.201869 5.698656 -113 4.605349 -1.302269 0 0 1.929696 1.603196 5.783525 -1.848415 0.01639389 0.008356966
40 0 1 -1.80333 1.715879 1.620588 4.352635 24.13251 -113 59.31531 -1.41996 0 0 -10.20493 0.6820927 62.1014 -1.966201 0.01730137 0.006305384
40 0 2 -2.191689 1.448982 1.416789 3.201869 5.910387 -113 5.373894 -1.315488 0 0 2.24339 1.589607 6.550182 -1.861717 0.0165495 0.008075347
40 1 1 -1.794989 1.715879 1.620588 4.352635 24.13251 -113 59.31531 -1.41996 0 0 -10.73766 0.6820958 62.10141 -1.966201 0.01730137 0.006305384
40 1 2 -2.117174 1.448982 1.416789 3.201869 5.910387 -113 5.373894 -1.315488 0 0 1.710665 1.58961 6.550182 -1.861717 0.0165495 0.008075347
41 0 1 -1.792357 1.715879 1.620588 4.352635 24.3392 -113 60.57859 -1.413361 0 0 -10.6863 0.6639057 63.28746 -1.959633 0.01720373 0.006446099
41 0 2 -2.126161 1.448982 1.416789 3.201869 6.119653 -113 6.170647 -1.312803 0 0 2.008312 1.57645 7.339359 -1.859063 0.01646971 0.008140706
41 0 7 -2.44747 1.477831 1.432353 3.251003 9.884173 -113 5.116042 -1.298805 0 0 5.772582 1.609242 8.394352 -1.845064 0.01635415 0.008370461
41 1 1 -1.784184 1.715879 1.620588 4.352635 24.3392 -113 60.57859 -1.413361 0 0 -11.21903 0.6639067 63.28746 -1.959633 0.01720373 0.006446099
41 1 2 -2.05747 1.448982 1.416789 3.201869 6.119653 -113 6.170647 -1.312803 0 0 1.475588 1.57645 7.339358 -1.859063 0.01646971 0.008140706
41 1 7 -2.403096 1.477831 1.432353 3.251003 9.884173 -113 5.116042 -1.298805 0 0 5.239856 1.609243 8.394352 -1.845064 0.01635415 0.008370461
42 0 1 -1.773208 1.715879 1.620588 4.352635 24.64202 -113 61.94959 -1.39767 0 0 -11.14357 0.6352105 64.61539 -1.943988 0.0171774 0.00670161
42 0 2 -2.071202 1.448982 1.416789 3.201869 6.329827 -113 6.966561 -1.310101 0 0 1.773307 1.562292 8.128532 -1.856409 0.01652548 0.008178318
42 0 7 -2.399124 1.477831 1.432353 3.251003 10.06101 -113 5.757689 -1.298803 0 0 5.589183 1.597728 9.034597 -1.84511 0.01643202 0.008364509
42 1 1 -1.765213 1.715879 1.620588 4.352635 24.64202 -113 61.94959 -1.39767 0 0 -11.67629 0.6352105 64.61539 -1.943988 0.0171774 0.00670161
42 1 2 -2.007861 1.448982 1.416789 3.201869 6.329827 -113 6.966561 -1.310101 0 0 1.240582 1.562292 8.128533 -1.856409 0.01652548 0.008178318
42 1 7 -2.355352 1.477831 1.432353 3.251003 10.06101 -113 5.757689 -1.298803 0 0 5.056458 1.597728 9.034598 -1.84511 0.01643202 0.008364509
43 0 1 -1.754204 1.715879 1.620588 4.352635 24.9429 -113 63.32148 -1.382007 0 0 -11.601 0.6117109 65.94339 -1.928346 0.01705755 0.006917716
43 0 2 -2.024572 1.448982 1.416789 3.201869 6.539491 -113 7.762825 -1.307426 0 0 1.538268 1.548521 8.91768 -1.853757 0.01649468 0.008169559
43 0 7 -2.34677 1.477831 1.432353 3.251003 10.2561 -113 6.480028 -1.296349 0 0 5.380078 1.585031 9.753103 -1.842679 0.01640318 0.008351777
43 1 1 -1.746379 1.715879 1.620588 4.352635 24.9429 -113 63.32148 -1.382007 0 0 -12.13373 0.6117088 65.94338 -1.928346 0.01705755 0.006917716
43 1 2 -1.966041 1.448982 1.416789 3.201869 6.539491 -113 7.762825 -1.307426 0 0 1.005543 1.548519 8.917679 -1.853757 0.01649468 0.008169559
43 1 7 -2.303928 1.477831 1.432353 3.251003 10.2561 -113 6.480028 -1.296349 0 0 4.847353 1.585029 9.753102 -1.842679 0.01640318 0.008351777
44 0 1 -1.735336 1.715879 1.620588 4.352635 25.2354 -113 64.69675 -1.366482 0 0 -12.05846 0.5905716 67.27148 -1.912703 0.01690752 0.007173419
44 0 2 -1.983677 1.448982 1.416789 3.201869 6.749113 -113 8.574377 -1.304889 0 0 1.296162 1.534934 9.719538 -1.851103 0.01643391 0.008200612
44 0 7 -2.298927 1.477831 1.432353 3.251003 10.45076 -113 7.203662 -1.294034 0 0 5.170946 1.57292 10.47162 -1.840247 0.01634393 0.008378521
44 1 1 -1.727674 1.715879 1.620588 4.352635 25.2354 -113 64.69675 -1.366482 0 0 -12.59119 0.5905739 67.27148 -1.912703 0.01690752 0.007173419
44 1 2 -1.929489 1.448982 1.416789 3.201869 6.749113 -113 8.574377 -1.304889 0 0 0.7634373 1.534936 9.719537 -1.851103 0.01643391 0.008200612
44 1 7 -2.257208 1.477831 1.432353 3.251003 10.45076 -113 7.203662 -1.294034 0 0 4.638222 1.572923 10.47162 -1.840247 0.01634393 0.008378521
45 0 1 -1.716597 1.715879 1.620588 4.352635 25.54172 -113 66.06672 -1.350738 0 0 -12.51587 0.5669441 68.59951 -1.89706 0.01679197 0.007430044
45 0 2 -1.9483 1.448982 1.416789 3.201869 6.960233 -113 9.384718 -1.302133 0 0 1.054072 1.521062 10.5214 -1.84845 0.01641114 0.008237173
45 0 7 -2.255174 1.477831 1.432353 3.251003 10.64661 -113 7.925274 -1.291498 0 0 4.961829 1.560557 11.19015 -1.837814 0.01632261 0.008411245
45 1 1 -1.709092 1.715879 1.620588 4.352635 25.54172 -113 66.06672 -1.350738 0 0 -13.0486 0.5669426 68.59952 -1.89706 0.01679197 0.007430044
45 1 2 -1.89796 1.448982 1.416789 3.201869 6.960233 -113 9.384718 -1.302133 0 0 0.5213466 1.52106 10.5214 -1.84845 0.01641114 0.008237173
45 1 7 -2.214698 1.477831 1.432353 3.251003 10.64661 -113 7.925274 -1.291498 0 0 4.429105 1.560556 11.19015 -1.837814 0.01632261 0.008411245
46 0 1 -1.697977 1.715879 1.620588 4.352635 25.84425 -113 67.43851 -1.335052 0 0 -12.97333 0.5479554 69.9277 -1.881416 0.01661401 0.007741432
46 0 2 -1.91738 1.448982 1.416789 3.201869 7.170797 -113 10.19574 -1.299436 0 0 0.8119435 1.508046 11.32329 -1.845797 0.01632781 0.008328154
46 0 7 -2.22006 1.477831 1.432353 3.251003 10.87291 -113 8.737798 -1.298111 0 0 4.732337 1.547731 12.00168 -1.844471 0.01631676 0.008349782
46 1 1 -1.690622 1.715879 1.620588 4.352635 25.84425 -113 67.43851 -1.335052 0 0 -13.50606 0.5479537 69.9277 -1.881416 0.01661401 0.007741432
46 1 2 -1.87045 1.448982 1.416789 3.201869 7.170797 -113 10.19574 -1.299436 0 0 0.2792182 1.508044 11.32329 -1.845797 0.01632781 0.008328154
46 1 7 -2.181074 1.477831 1.432353 3.251003 10.87291 -113 8.737798 -1.298111 0 0 4.199612 1.547729 12.00168 -1.844471 0.01631676 0.008349782
47 0 2 -1.894621 1.448982 1.416789 3.201869 7.399283 -113 11.02159 -1.30071 0 0 0.5772996 1.493098 12.14736 -1.847132 0.01640357 0.008255783
47 0 7 -2.189079 1.477831 1.432353 3.251003 11.09925 -113 9.549942 -1.304708 0 0 4.502935 1.532844 12.81315 -1.85113 0.01643645 0.008190134
47 1 2 -1.850801 1.448982 1.416789 3.201869 7.399283 -113 11.02159 -1.30071 0 0 0.04457426 1.493097 12.14736 -1.847132 0.01640357 0.008255783
47 1 7 -2.151603 1.477831 1.432353 3.251003 11.09925 -113 9.549942 -1.304708 0 0 3.97021 1.532844 12.81315 -1.85113 0.01643645 0.008190134
48 0 2 -1.874874 1.448982 1.416789 3.201869 7.628179 -113 11.84734 -1.302022 0 0 0.3426189 1.478922 12.97144 -1.848467 0.01641651 0.008211483
48 0 7 -2.14878 1.477831 1.432353 3.251003 11.34721 -113 10.42031 -1.300471 0 0 4.261348 1.517844 13.68535 -1.846916 0.01640376 0.008236937
48 1 2 -1.833812 1.448982 1.416789 3.201869 7.628179 -113 11.84734 -1.302022 0 0 -0.1901059 1.478925 12.97144 -1.848467 0.01641651 0.008211483
48 1 7 -2.112913 1.477831 1.432353 3.251003 11.34721 -113 10.42031 -1.300471 0 0 3.728624 1.517847 13.68535 -1.846916 0.01640376 0.008236937
49 0 2 -1.85521 1.448982 1.416789 3.201869 7.872472 -113 12.76359 -1.303401 0 0 0.07506227 1.463356 13.88044 -1.849802 0.01642968 0.008211809
49 0 7 -2.112116 1.477831 1.432353 3.251003 11.59464 -113 11.29181 -1.296301 0 0 4.01975 1.503187 14.55758 -1.842701 0.01637096 0.008328262
49 1 2 -1.816842 1.448982 1.416789 3.201869 7.872472 -113 12.76359 -1.303401 0 0 -0.4576631 1.463355 13.88044 -1.849802 0.01642968 0.008211809
49 1 7 -2.077805 1.477831 1.432353 3.251003 11.59464 -113 11.29181 -1.296301 0 0 3.487025 1.503186 14.55758 -1.842701 0.01637096 0.008328262
50 0 2 -1.838125 1.448982 1.416789 3.201869 8.117941 -113 13.67903 -1.304695 0 0 -0.1924615 1.446998 14.7894 -1.851138 0.01648093 0.008149108
50 0 7 -2.078626 1.477831 1.432353 3.251003 11.84312 -113 12.16218 -1.292045 0 0 3.778192 1.487506 15.42977 -1.838487 0.01637653 0.008356945
50 1 2 -1.802143 1.448982 1.416789 3.201869 8.117941 -113 13.67903 -1.304695 0 0 -0.7251863 1.446997 14.7894 -1.851138 0.01648093 0.008149108
50 1 7 -2.045803 1.477831 1.432353 3.251003 11.84312 -113 12.16218 -1.292045 0 0 3.245466 1.487505 15.42977 -1.838487 0.01637653 0.008356945
51 0 2 -1.823176 1.448982 1.416789 3.201869 8.362624 -113 14.59518 -1.306051 0 0 -0.4600587 1.4324 15.69841 -1.852474 0.01642676 0.008146963
51 0 7 -2.050769 1.477831 1.432353 3.251003 12.09112 -113 13.06395 -1.291965 0 0 3.520909 1.473227 16.32814 -1.838386 0.01631037 0.008377548
51 1 2 -1.789317 1.448982 1.416789 3.201869 8.362624 -113 14.59518 -1.306051 0 0 -0.9927835 1.432398 15.69841 -1.852474 0.01642676 0.008146963
51 1 7 -2.019392 1.477831 1.432353 3.251003 12.09112 -113 13.06395 -1.291965 0 0 2.988184 1.473225 16.32814 -1.838386 0.01631037 0.008377548
52 0 2 -1.81014 1.448982 1.416789 3.201869 8.638912 -113 15.56588 -1.307389 0 0 -0.7284794 1.415701 16.67085 -1.85381 0.01643244 0.008046324
52 0 7 -2.025524 1.477831 1.432353 3.251003 12.33845 -113 13.9655 -1.291866 0 0 3.263681 1.457352 17.22645 -1.838285 0.01630556 0.008300441
52 1 2 -1.778301 1.448982 1.416789 3.201869 8.638912 -113 15.56588 -1.307389 0 0 -1.261204 1.415702 16.67084 -1.85381 0.01643244 0.008046324
52 1 7 -1.99551 1.477831 1.432353 3.251003 12.33845 -113 13.9655 -1.291866 0 0 2.730956 1.457353 17.22645 -1.838285 0.01630556 0.008300441
53 0 8 -2.467891 1.558252 1.439736 3.957146 9.877081 -113 4.961987 -1.305945 0 0 5.839128 1.610698 8.255446 -1.852279 0.01640766 0.008089653
53 0 2 -1.796544 1.448982 1.416789 3.201869 8.899814 -113 16.59147 -1.308811 0 0 -1.037395 1.398493 17.68245 -1.855145 0.01643078 0.008042593
53 0 7 -2.00256 1.477831 1.432353 3.251003 12.5848 -113 14.8678 -1.291851 0 0 3.006431 1.442377 18.12481 -1.838183 0.01629202 0.008320106
53 1 8 -2.423559 1.558252 1.439736 3.957146 9.877081 -113 4.961987 -1.305945 0 0 5.306401 1.6107 8.255446 -1.852279 0.01640766 0.008089653
53 1 2 -1.766582 1.448982 1.416789 3.201869 8.899814 -113 16.59147 -1.308811 0 0 -1.57012 1.398494 17.68245 -1.855145 0.01643078 0.008042593
53 1 7 -1.973827 1.477831 1.432353 3.251003 12.5848 -113 14.8678 -1.291851 0 0 2.473706 1.442378 18.12481 -1.838183 0.01629202 0.008320106
54 0 8 -2.415838 1.558252 1.439736 3.957146 10.05594 -113 5.662966 -1.308064 0 0 5.627322 1.598027 8.947025 -1.854396 0.01651287 0.008042741
54 0 2 -1.784589 1.448982 1.416789 3.201869 9.162002 -113 17.61633 -1.310147 0 0 -1.346235 1.379351 18.69401 -1.856479 0.01652959 0.008008326
