frame cameraID trackID left right top bottom number_pixels truncation_ratio occupancy_ratio isMoving
70 1 4 725 757 176 198 367 0 0.5213068 True
71 0 1 749 794 175 209 990 0 0.6470588 True
71 0 6 800 824 171 193 420 0 0.7954546 True
71 0 3 826 858 171 198 592 0 0.6851852 True
71 0 4 724 758 176 201 567 0 0.6670588 True
71 1 1 737 783 175 209 1011 0 0.6464195 True
71 1 6 793 817 171 193 428 0 0.8106061 True
71 1 3 817 850 171 198 595 0 0.667789 True
71 1 4 715 750 176 201 521 0 0.5954286 True
72 0 1 747 793 175 210 1047 0 0.6503106 True
72 0 6 799 824 171 193 441 0 0.8018182 True
72 0 3 826 859 171 198 615 0 0.6902357 True
72 0 4 714 751 176 203 765 0 0.7657658 True
72 1 1 735 782 175 210 1066 0 0.6480243 True
72 1 6 792 817 171 193 440 0 0.8 True
72 1 3 817 850 171 198 623 0 0.6992143 True
72 1 4 704 742 176 203 740 0 0.7212476 True
73 0 1 744 792 176 211 1098 0 0.6535714 True
73 0 6 798 823 172 194 446 0 0.8109091 True
73 0 3 826 859 172 199 624 0 0.7003367 True
73 0 4 701 743 177 207 949 0 0.7531746 True
73 1 1 732 781 176 211 1119 0 0.6524782 True
73 1 6 791 816 172 194 451 0 0.82 True
73 1 3 817 851 172 199 641 0 0.6982571 True
73 1 4 690 733 177 207 956 0 0.7410853 True
74 0 1 742 791 176 213 1181 0 0.6514065 True
74 0 6 797 822 172 195 465 0 0.8086957 True
74 0 3 825 859 172 200 647 0 0.6796219 True
74 0 4 685 733 178 212 1171 0 0.7175245 True
74 1 1 729 779 176 213 1195 0 0.645946 True
74 1 6 789 815 172 195 467 0 0.7809365 True
74 1 3 816 850 172 200 666 0 0.6995798 True
74 1 4 673 722 178 212 1192 0 0.7154862 True
75 0 1 740 790 176 214 1238 0 0.651579 True
75 0 2 769 803 176 202 375 0 0.4242081 True
75 0 6 796 822 172 195 425 0 0.7107024 True
75 0 3 825 859 172 200 684 0 0.7184874 True
75 0 4 666 720 179 216 1499 0 0.7502503 True
75 1 1 727 778 176 214 1258 0 0.6491228 True
75 1 2 759 794 176 202 436 0 0.4791209 True
75 1 6 788 815 172 195 451 0 0.726248 True
75 1 3 815 850 172 200 686 0 0.7 True
75 1 4 653 708 179 216 1519 0 0.7464374 True
76 0 1 737 788 176 214 1294 0 0.6676987 True
76 0 2 767 801 175 202 398 0 0.4335512 True
76 0 6 795 821 171 194 428 0 0.715719 True
76 0 3 824 859 171 200 707 0 0.6965517 True
76 0 4 641 705 180 222 1989 0 0.7399554 True
76 1 1 723 776 176 214 1316 0 0.653426 True
76 1 2 757 792 175 202 462 0 0.4888889 True
76 1 6 787 814 171 194 456 0 0.7342995 True
76 1 3 814 850 171 200 708 0 0.6781609 True
76 1 4 626 692 180 222 2025 0 0.7305195 True
77 0 1 734 786 173 213 1355 0 0.6514423 True
77 0 2 765 800 173 200 420 0 0.4444444 True
77 0 6 793 820 169 192 454 0 0.7310789 True
77 0 3 823 858 169 198 725 0 0.7142857 True
77 0 4 610 686 179 229 2715 0 0.7144737 True
77 1 1 720 774 173 213 1385 0 0.6412037 True
77 1 2 755 791 173 200 470 0 0.4835391 True
77 1 6 786 813 169 192 481 0 0.7745572 True
77 1 3 813 849 169 198 729 0 0.6982759 True
77 1 4 592 671 179 229 2764 0 0.6997468 True
78 0 1 731 785 172 213 1440 0 0.6504065 True
78 0 2 763 799 172 200 430 0 0.4265873 True
78 0 6 792 820 168 192 479 0 0.7127976 True
78 0 3 822 858 168 198 742 0 0.6870371 True
78 0 4 566 661 180 240 3960 0 0.6947368 True
78 1 1 717 772 172 213 1467 0 0.6505543 True
78 1 2 753 789 172 200 503 0 0.4990079 True
78 1 6 784 812 168 192 503 0 0.7485119 True
78 1 3 812 849 168 198 759 0 0.6837838 True
78 1 4 545 643 180 240 4034 0 0.6860544 True
79 0 1 727 783 174 215 1523 0 0.6633275 True
79 0 2 761 797 173 201 455 0 0.4513889 True
79 0 6 791 819 169 193 496 0 0.7380952 True
79 0 3 822 858 169 199 766 0 0.7092593 True
79 0 4 504 628 184 259 6293 0 0.6766667 True
79 1 1 713 770 174 215 1556 0 0.6658109 True
79 1 2 751 788 173 201 522 0 0.503861 True
79 1 6 783 812 169 193 531 0 0.762931 True
79 1 3 811 849 169 199 781 0 0.6850877 True
79 1 4 478 607 184 259 6450 0 0.6666667 True
80 0 1 725 782 175 218 1594 0 0.6503468 True
80 0 2 759 796 175 204 462 0 0.4305685 True
80 0 6 790 819 170 195 514 0 0.7089655 True
80 0 3 821 858 170 201 779 0 0.679163 True
80 0 4 403 580 190 291 11508 0 0.6437322 True
80 1 1 710 769 175 218 1620 0 0.6385494 True
80 1 2 748 786 175 204 535 0 0.4854809 True
80 1 6 782 811 170 195 541 0 0.7462069 True
80 1 3 811 848 170 201 799 0 0.6965998 True
80 1 4 368 553 190 291 11846 0 0.6339845 True
81 0 1 722 780 176 220 1676 0 0.6567398 True
81 0 2 757 795 176 205 481 0 0.4364791 True
81 0 6 789 818 171 196 530 0 0.7310345 True
81 0 3 821 858 171 202 812 0 0.7079337 True
81 0 4 219 502 197 347 25045 0 0.5899882 True
81 1 1 706 767 176 220 1719 0 0.640462 True
81 1 2 746 785 176 205 566 0 0.5004421 True
81 1 6 781 810 171 196 562 0 0.7751724 True
81 1 3 810 848 171 202 822 0 0.6977929 True
81 1 4 170 467 197 347 25977 0 0.5830976 True
82 0 1 719 779 177 222 1768 0 0.6548148 True
82 0 2 755 794 176 206 506 0 0.4324786 True
82 0 6 788 817 172 197 549 0 0.7572414 True
82 0 3 820 858 172 204 836 0 0.6875 True
82 1 1 703 765 177 222 1816 0 0.6508961 True
82 1 2 744 783 176 206 588 0 0.5025641 True
82 1 6 779 810 172 197 587 0 0.7574193 True
82 1 3 809 848 172 204 851 0 0.681891 True
83 0 1 715 777 178 224 1864 0 0.6535764 True
83 0 2 753 792 177 208 534 0 0.4416873 True
83 0 6 786 817 172 198 559 0 0.6935484 True
83 0 3 819 858 172 205 860 0 0.6682206 True
83 1 1 699 763 178 224 1913 0 0.6497962 True
83 1 2 742 782 177 208 613 0 0.4943548 True
83 1 6 778 809 172 198 597 0 0.7406948 True
83 1 3 808 848 172 205 880 0 0.6666667 True
84 0 1 712 776 178 226 1987 0 0.6468099 True
84 0 2 751 791 177 209 546 0 0.4265625 True
84 0 6 786 816 173 198 591 0 0.788 True
84 0 3 819 858 172 205 877 0 0.6814297 True
84 1 1 695 761 178 226 2035 0 0.6423611 True
84 1 2 740 780 177 209 643 0 0.5023438 True
84 1 6 777 808 173 198 623 0 0.803871 True
84 1 3 808 848 172 205 904 0 0.6848485 True
85 0 1 708 775 178 227 2092 0 0.6372221 True
85 0 2 749 790 177 209 575 0 0.4382622 True
85 0 6 785 816 173 199 608 0 0.7543424 True
85 0 3 819 859 173 206 929 0 0.7037879 True
85 1 1 691 760 178 227 2150 0 0.6359065 True
85 1 2 738 779 177 209 667 0 0.5083842 True
85 1 6 776 808 173 199 636 0 0.7644231 True
85 1 3 807 848 173 206 943 0 0.6969697 True
86 0 1 705 773 179 229 2222 0 0.6535294 True
86 0 2 748 789 178 210 596 0 0.4542683 True
86 0 6 784 815 173 199 619 0 0.7679901 True
86 0 3 818 859 173 207 952 0 0.6829268 True
86 0 5 706 750 170 203 507 0 0.3491735 True
86 1 1 687 758 179 229 2269 0 0.6391549 True
86 1 2 736 778 178 210 700 0 0.5208333 True
86 1 6 776 807 173 199 640 0 0.7940447 True
86 1 3 807 848 173 207 961 0 0.6893831 True
86 1 5 696 741 170 203 430 0 0.2895623 True
87 0 1 701 772 179 231 2352 0 0.6370531 True
87 0 2 746 788 178 211 630 0 0.4545455 True
87 0 6 783 815 173 200 646 0 0.7476852 True
87 0 3 818 859 173 207 968 0 0.6944046 True
87 0 5 694 743 170 206 695 0 0.3939909 True
87 1 1 683 756 179 231 2413 0 0.6356691 True
87 1 2 734 777 178 211 740 0 0.521494 True
87 1 6 775 807 173 200 670 0 0.775463 True
87 1 3 806 848 173 207 991 0 0.6939776 True
87 1 5 685 734 170 206 551 0 0.3123583 True
88 0 1 697 771 179 232 2513 0 0.6407445 True
88 0 2 744 787 178 211 665 0 0.4686399 True
88 0 6 783 814 173 199 655 0 0.8126551 True
88 0 3 818 859 172 207 1008 0 0.702439 True
88 0 5 682 735 169 209 956 0 0.4509434 True
88 1 1 679 755 179 232 2566 0 0.6370407 True
88 1 2 731 776 178 211 773 0 0.5205387 True
88 1 6 774 806 173 199 672 0 0.8076923 True
88 1 3 806 848 172 207 1020 0 0.6938776 True
88 1 5 671 725 169 209 810 0 0.375 True
89 0 1 693 769 178 233 2649 0 0.6337321 True
89 0 2 742 786 177 211 712 0 0.4759358 True
89 0 6 780 812 172 199 659 0 0.7627315 True
89 0 3 817 859 172 207 1010 0 0.6870748 True
89 0 5 667 725 168 212 1307 0 0.5121473 True
89 1 1 674 753 178 233 2719 0 0.6257768 True
89 1 2 729 774 177 211 821 0 0.5366013 True
89 1 6 771 804 172 199 692 0 0.7766554 True
89 1 3 805 847 172 207 1023 0 0.6959184 True
89 1 5 655 715 168 212 1169 0 0.442803 True
90 0 1 688 767 178 234 2825 0 0.6385624 True
90 0 2 740 785 176 211 749 0 0.4755556 True
90 0 6 778 810 171 198 651 0 0.7534722 True
90 0 3 816 859 171 207 1043 0 0.6737726 True
90 0 5 649 714 168 216 1824 0 0.5846154 True
90 1 1 669 751 178 234 2908 0 0.6332753 True
90 1 2 727 773 176 211 867 0 0.5385093 True
90 1 6 769 802 171 198 699 0 0.7845118 True
90 1 3 804 847 171 207 1056 0 0.6821706 True
90 1 5 636 702 168 216 1674 0 0.5284091 True
91 0 1 683 765 178 236 3005 0 0.6318335 True
91 0 2 738 784 176 212 801 0 0.4836957 True
91 0 6 778 811 171 199 678 0 0.7337663 True
91 0 3 816 859 171 207 1064 0 0.6873385 True
91 0 5 626 700 168 221 2564 0 0.6537481 True
91 1 1 663 748 178 236 3081 0 0.6249493 True
91 1 2 725 772 176 212 929 0 0.5490544 True
91 1 6 769 802 171 199 719 0 0.7781385 True
91 1 3 804 847 171 207 1075 0 0.6944444 True
91 1 5 611 687 168 221 2489 0 0.6179245 True
92 0 1 680 764 178 238 3164 0 0.6277778 True
92 0 2 737 783 177 213 833 0 0.5030193 True
92 0 6 778 812 172 199 710 0 0.7734205 True
92 0 3 815 859 171 208 1096 0 0.6732187 True
92 0 5 599 685 167 228 3453 0 0.6582158 True
92 1 1 660 746 178 238 3260 0 0.6317829 True
92 1 2 724 771 177 213 970 0 0.5732861 True
92 1 6 769 803 172 199 727 0 0.791939 True
92 1 3 803 847 171 208 1099 0 0.6750614 True
92 1 5 583 671 167 228 3527 0 0.6570417 True
93 0 1 677 763 179 241 3327 0 0.6239685 True
93 0 2 736 783 178 215 868 0 0.4991374 True
93 0 6 779 812 172 200 737 0 0.797619 True
93 0 3 815 859 172 209 1112 0 0.6830467 True
93 0 5 564 667 168 239 4708 0 0.6437851 True
93 1 1 656 745 179 241 3424 0 0.6205147 True
93 1 2 722 770 178 215 1012 0 0.5698198 True
93 1 6 770 804 172 200 747 0 0.7846639 True
93 1 3 802 846 172 209 1111 0 0.6824324 True
93 1 5 545 651 168 239 4845 0 0.6437683 True
94 0 1 674 761 180 244 3513 0 0.6309267 True
94 0 2 734 781 179 216 903 0 0.5192639 True
94 0 6 778 812 173 201 735 0 0.7720588 True
94 0 3 814 859 173 210 1136 0 0.6822823 True
94 0 5 517 643 169 252 6810 0 0.6511762 True
94 1 1 652 743 180 244 3619 0 0.6213942 True
94 1 2 720 769 179 216 1056 0 0.58246 True
94 1 6 769 803 173 201 747 0 0.7846639 True
94 1 3 802 846 173 210 1136 0 0.6977887 True
94 1 5 494 624 169 252 7001 0 0.6488415 True
95 0 1 670 760 181 246 3702 0 0.6328205 True
95 0 2 732 780 179 217 946 0 0.5186403 True
95 0 6 778 812 173 202 771 0 0.7819473 True
95 0 3 814 859 173 211 1164 0 0.6807017 True
95 0 5 447 610 168 271 10657 0 0.6347609 True
95 1 1 647 741 181 246 3817 0 0.6247136 True
95 1 2 718 767 179 217 1102 0 0.5918368 True
95 1 6 768 803 173 202 771 0 0.7596059 True
95 1 3 801 846 173 211 1166 0 0.6818714 True
95 1 5 419 588 168 271 11010 0 0.6325042 True
96 0 1 666 758 181 248 3888 0 0.6307592 True
96 0 2 730 779 179 218 997 0 0.5217164 True
96 0 6 777 811 173 202 774 0 0.7849898 True
96 0 3 814 859 173 211 1174 0 0.6865497 True
96 0 5 337 564 168 301 18679 0 0.6186943 True
96 1 1 642 738 181 248 4015 0 0.6242226 True
96 1 2 716 766 179 218 1157 0 0.5933333 True
96 1 6 767 802 173 202 789 0 0.7773399 True
96 1 3 801 846 173 211 1180 0 0.6900585 True
96 1 5 301 537 168 301 19371 0 0.6171467 True
97 0 1 661 756 181 250 4140 0 0.6315789 True
97 0 2 728 778 179 219 1057 0 0.5285 True
97 0 6 776 811 173 202 785 0 0.773399 True
97 0 3 813 859 173 211 1196 0 0.6842105 True
97 0 5 150 495 166 354 38263 0 0.5899321 True
97 1 1 637 736 181 250 4275 0 0.6258234 True
97 1 2 714 765 179 219 1225 0 0.6004902 True
97 1 6 767 802 173 202 798 0 0.7862069 True
97 1 3 800 846 173 211 1195 0 0.6836385 True
97 1 5 99 461 166 354 39893 0 0.586179 True
98 0 1 656 754 182 253 4381 0 0.629635 True
98 0 2 726 778 180 220 1120 0 0.5384616 True
98 0 6 776 810 173 203 796 0 0.7803922 True
98 0 3 813 859 173 212 1215 0 0.6772575 True
98 0 5 0 379 164 374 65680 0.3464298 0.8252293 True
98 1 1 632 734 182 253 4527 0 0.6251035 True
98 1 2 711 764 180 220 1290 0 0.6084906 True
98 1 6 766 801 173 203 802 0 0.7638095 True
98 1 3 800 846 173 212 1230 0 0.6856188 True
98 1 5 0 333 165 374 55892 0.404036 0.8030806 True
99 0 1 651 752 183 256 4655 0 0.6313577 True
99 0 2 724 777 180 222 1199 0 0.5386343 True
99 0 6 775 810 174 204 811 0 0.7723809 True
99 0 3 813 860 174 213 1228 0 0.66994 True
99 1 1 626 731 183 256 4814 0 0.6280496 True
99 1 2 709 763 180 222 1376 0 0.6067019 True
99 1 6 766 801 174 204 814 0 0.7752381 True
99 1 3 800 846 174 213 1241 0 0.6917503 True
100 0 1 646 751 183 259 4995 0 0.6259398 True
100 0 2 722 777 181 224 1259 0 0.5323467 True
100 0 6 775 810 175 204 825 0 0.8128079 True
100 0 3 813 860 174 214 1251 0 0.6654255 True
100 1 1 620 730 183 259 5170 0 0.6184211 True
100 1 2 707 763 181 224 1440 0 0.5980067 True
100 1 6 765 801 175 204 829 0 0.7940613 True
100 1 3 800 846 174 214 1251 0 0.6798913 True
101 0 1 641 750 184 262 5376 0 0.6323218 True
101 0 2 720 776 181 225 1325 0 0.5377435 True
101 0 6 775 810 175 205 829 0 0.7895238 True
101 0 3 813 860 174 214 1275 0 0.6781915 True
101 1 1 614 728 184 262 5557 0 0.6249438 True
101 1 2 705 762 181 225 1512 0 0.6028708 True
101 1 6 765 801 175 205 840 0 0.7777778 True
101 1 3 799 847 174 214 1271 0 0.6619791 True
102 0 1 635 749 184 265 5764 0 0.6242149 True
102 0 2 718 775 181 226 1374 0 0.5356725 True
102 0 6 774 810 175 205 846 0 0.7833334 True
102 0 3 813 861 174 215 1295 0 0.6580285 True
102 1 1 607 726 184 265 5973 0 0.6196701 True
102 1 2 702 760 181 226 1568 0 0.6007663 True
102 1 6 764 801 175 205 862 0 0.7765766 True
102 1 3 799 847 174 215 1305 0 0.6631098 True
103 0 1 629 748 185 269 6217 0 0.6219488 True
103 0 2 715 775 182 228 1441 0 0.5221015 True
103 0 6 774 810 175 206 858 0 0.7688172 True
103 0 3 813 861 175 216 1325 0 0.6732724 True
103 1 1 600 725 185 269 6438 0 0.6131428 True
103 1 2 699 760 182 228 1653 0 0.5890948 True
103 1 6 764 801 175 206 879 0 0.766347 True
103 1 3 799 847 175 216 1337 0 0.6793699 True
104 0 1 623 747 185 273 6750 0 0.6185851 True
104 0 2 713 774 183 229 1532 0 0.5459729 True
104 0 6 774 810 176 207 885 0 0.7930108 True
104 0 3 813 861 176 216 1340 0 0.6979167 True
104 1 1 593 723 185 273 6995 0 0.611451 True
104 1 2 696 759 183 229 1747 0 0.6028295 True
104 1 6 763 800 176 207 894 0 0.7794246 True
104 1 3 799 847 176 216 1345 0 0.7005208 True
105 0 1 617 745 185 275 7139 0 0.6197048 True
105 0 2 710 773 182 229 1623 0 0.5481256 True
105 0 6 773 810 175 206 904 0 0.788143 True
105 0 3 812 861 175 216 1358 0 0.6759582 True
105 1 1 586 720 185 275 7413 0 0.6146766 True
105 1 2 693 758 182 229 1856 0 0.6075286 True
105 1 6 763 800 175 206 911 0 0.7942458 True
105 1 3 798 847 175 216 1356 0 0.6749626 True
106 0 1 610 743 184 277 7596 0 0.614116 True
106 0 2 708 772 181 229 1695 0 0.5517578 True
106 0 6 773 809 174 205 915 0 0.8198925 True
106 0 3 812 861 173 215 1391 0 0.6758989 True
106 1 1 579 718 184 277 7904 0 0.6114334 True
106 1 2 690 757 181 229 1950 0 0.6063433 True
106 1 6 762 800 174 205 922 0 0.7826825 True
106 1 3 798 847 173 215 1391 0 0.6758989 True
107 0 1 604 741 183 279 8079 0 0.6142792 True
107 0 2 705 771 180 229 1781 0 0.5507112 True
107 0 6 772 809 173 204 940 0 0.8195292 True
107 0 3 811 861 172 214 1394 0 0.6638095 True
107 1 1 572 715 183 279 8406 0 0.6123252 True
107 1 2 687 755 180 229 2036 0 0.6110444 True
107 1 6 761 799 173 204 953 0 0.8089983 True
107 1 3 797 847 172 214 1387 0 0.6604762 True
108 0 1 597 739 183 282 8627 0 0.613672 True
108 0 2 703 770 179 229 1870 0 0.5582089 True
108 0 6 771 809 172 204 948 0 0.7796053 True
108 0 3 811 861 171 213 1412 0 0.6723809 True
108 1 1 564 712 183 282 8977 0 0.6126809 True
108 1 2 685 754 179 229 2135 0 0.6188406 True
108 1 6 761 799 172 204 953 0 0.7837171 True
108 1 3 797 847 171 213 1405 0 0.6690476 True
109 0 1 590 737 182 286 9266 0 0.6060963 True
109 0 2 701 769 179 230 1956 0 0.5640138 True
109 0 6 771 809 171 204 974 0 0.7767145 True
109 0 3 811 861 171 213 1431 0 0.6814286 True
109 1 1 555 709 182 286 9646 0 0.6022727 True
109 1 2 683 753 179 230 2221 0 0.6221288 True
109 1 6 760 799 171 204 983 0 0.7637917 True
109 1 3 796 846 171 213 1427 0 0.6795238 True
110 0 1 582 734 182 289 9981 0 0.6136867 True
110 0 2 699 768 178 230 2063 0 0.5749722 True
110 0 6 770 808 170 203 978 0 0.7799043 True
110 0 3 810 861 170 213 1453 0 0.6625627 True
110 1 1 545 706 182 289 10383 0 0.6027167 True
110 1 2 680 751 178 230 2311 0 0.625948 True
110 1 6 759 798 170 203 992 0 0.7707848 True
110 1 3 796 846 170 213 1465 0 0.6813954 True
111 0 1 574 732 183 294 10646 0 0.6070247 True
111 0 2 696 767 179 231 2160 0 0.5850487 True
111 0 6 769 808 171 204 1008 0 0.7832168 True
111 0 3 810 861 170 213 1472 0 0.6712266 True
111 1 1 537 703 183 294 11092 0 0.6019754 True
111 1 2 677 750 179 231 2415 0 0.636196 True
111 1 6 758 797 171 204 1018 0 0.7909868 True
111 1 3 795 846 170 213 1476 0 0.6730506 True
112 0 1 566 730 183 298 11331 0 0.6007953 True
112 0 2 694 766 179 232 2269 0 0.5946017 True
112 0 6 768 807 170 204 1021 0 0.7699849 True
112 0 3 809 861 170 213 1487 0 0.6650268 True
112 1 1 528 700 183 298 11835 0 0.5983316 True
112 1 2 675 749 179 232 2518 0 0.6420194 True
112 1 6 757 797 170 204 1038 0 0.7632353 True
112 1 3 795 846 170 213 1489 0 0.6789786 True
113 0 1 557 727 183 302 12175 0 0.601829 True
113 0 2 692 765 178 233 2368 0 0.5897883 True
113 0 6 767 807 170 204 1048 0 0.7705882 True
113 0 3 809 861 169 213 1513 0 0.6612762 True
113 1 1 518 697 183 302 12720 0 0.597155 True
113 1 2 672 747 178 233 2633 0 0.638303 True
113 1 6 756 796 170 204 1049 0 0.7713235 True
113 1 3 794 846 169 213 1505 0 0.6577797 True
114 0 1 548 724 183 307 13008 0 0.5960411 True
114 0 2 690 763 178 234 2479 0 0.606409 True
114 0 6 767 806 170 204 1065 0 0.8031674 True
114 0 3 808 860 169 213 1538 0 0.6722028 True
114 1 1 507 694 183 307 13628 0 0.5877178 True
114 1 2 670 746 178 234 2736 0 0.6428571 True
114 1 6 755 796 170 204 1070 0 0.7675753 True
114 1 3 793 845 169 213 1537 0 0.6717657 True
115 0 1 539 722 183 312 14037 0 0.5946118 True
115 0 2 687 762 178 235 2582 0 0.6039766 True
115 0 6 766 806 169 204 1079 0 0.7707143 True
115 0 3 808 861 169 213 1560 0 0.6689537 True
115 1 1 496 690 183 312 14713 0 0.5879086 True
115 1 2 667 744 178 235 2859 0 0.6514012 True
115 1 6 755 796 169 204 1091 0 0.7602788 True
115 1 3 793 845 169 213 1555 0 0.6796328 True
116 0 1 531 719 184 316 14875 0 0.5994117 True
116 0 2 685 760 178 236 2666 0 0.6128736 True
116 0 6 765 806 170 205 1096 0 0.7637631 True
116 0 3 808 861 169 214 1570 0 0.6582809 True
116 1 1 487 687 184 316 15605 0 0.5910985 True
116 1 2 664 742 178 236 2965 0 0.6553935 True
116 1 6 754 795 170 205 1108 0 0.7721254 True
116 1 3 793 846 169 214 1572 0 0.6591195 True
117 0 1 522 716 184 321 15796 0 0.5943261 True
117 0 2 682 759 179 238 2768 0 0.609289 True
117 0 6 765 806 170 205 1119 0 0.7797909 True
117 0 3 808 861 169 214 1595 0 0.6687631 True
117 1 1 477 683 184 321 16577 0 0.5873786 True
117 1 2 661 740 179 238 3066 0 0.6577988 True
117 1 6 753 795 170 205 1137 0 0.7734694 True
117 1 3 792 846 169 214 1591 0 0.6547325 True
118 0 1 514 714 185 326 16776 0 0.5948936 True
118 0 2 681 761 179 238 2947 0 0.6243644 True
