frame cameraID r1,1 r1,2 r1,3 t1 r2,1 r2,2 r2,3 t2 r3,1 r3,2 r3,3 t3 0 0 0 1
7 0 -0.9369555 -0.02380943 -0.3486367 -5.850211 -0.02050186 0.999703 -0.01317424 271.5659 0.3488468 -0.005195977 -0.9371654 -4.894779 0 0 0 1
7 1 -0.9369555 -0.02380943 -0.3486367 -6.382936 -0.02050186 0.999703 -0.01317424 271.5659 0.3488468 -0.005195977 -0.9371654 -4.894779 0 0 0 1
8 0 -0.9368285 -0.02409338 -0.3489583 -5.845153 -0.02087306 0.9996978 -0.01298616 271.5662 0.3491657 -0.004881981 -0.9370482 -5.122756 0 0 0 1
8 1 -0.9368285 -0.02409338 -0.3489583 -6.377879 -0.02087306 0.9996978 -0.01298616 271.5663 0.3491657 -0.004881981 -0.9370482 -5.122756 0 0 0 1
9 0 -0.9366747 -0.02449226 -0.349343 -5.863014 -0.02124418 0.9996881 -0.01312674 271.5645 0.3495555 -0.004873982 -0.9369029 -5.461107 0 0 0 1
9 1 -0.9366747 -0.02449226 -0.349343 -6.39574 -0.02124418 0.9996881 -0.01312674 271.5645 0.3495555 -0.004873982 -0.9369029 -5.461107 0 0 0 1
10 0 -0.9366146 -0.02445027 -0.3495072 -5.770213 -0.0211966 0.9996891 -0.0131317 271.5651 0.3497197 -0.00489098 -0.9368416 -5.772016 0 0 0 1
10 1 -0.9366146 -0.02445027 -0.3495072 -6.302938 -0.0211966 0.9996891 -0.0131317 271.5651 0.3497197 -0.00489098 -0.9368416 -5.772016 0 0 0 1
11 0 -0.9365088 -0.02434332 -0.3497984 -5.661695 -0.02114136 0.9996924 -0.01296966 271.567 0.3500065 -0.004750981 -0.9367354 -6.037696 0 0 0 1
11 1 -0.9365088 -0.02434332 -0.3497984 -6.194422 -0.02114136 0.9996924 -0.01296966 271.567 0.3500065 -0.004750981 -0.9367354 -6.037696 0 0 0 1
12 0 -0.9363686 -0.02413242 -0.3501886 -5.517903 -0.02103729 0.9996988 -0.01264033 271.5705 0.3503881 -0.004468986 -0.9365942 -6.291922 0 0 0 1
12 1 -0.9363686 -0.02413242 -0.3501886 -6.050629 -0.02103729 0.9996988 -0.01264033 271.5705 0.3503881 -0.004468986 -0.9365942 -6.291921 0 0 0 1
13 0 -0.9362116 -0.02407841 -0.3506113 -5.426088 -0.02091996 0.9996993 -0.01279386 271.5702 0.3508139 -0.004642984 -0.9364338 -6.636254 0 0 0 1
13 1 -0.9362116 -0.02407841 -0.3506113 -5.958813 -0.02091996 0.9996993 -0.01279386 271.5702 0.3508139 -0.004642984 -0.9364338 -6.636254 0 0 0 1
14 0 -0.9360374 -0.02384442 -0.3510919 -5.287146 -0.02051548 0.9997024 -0.01319904 271.5683 0.3513021 -0.005151978 -0.9362481 -7.068379 0 0 0 1
14 1 -0.9360374 -0.02384442 -0.3510919 -5.819871 -0.02051548 0.9997024 -0.01319904 271.5683 0.3513021 -0.005151978 -0.9362481 -7.068379 0 0 0 1
15 0 -0.9358438 -0.02419832 -0.351584 -5.299814 -0.02085102 0.999694 -0.01330443 271.567 0.3517984 -0.005119977 -0.9360621 -7.379503 0 0 0 1
15 1 -0.9358438 -0.02419832 -0.351584 -5.832539 -0.02085102 0.999694 -0.01330443 271.567 0.3517984 -0.005119977 -0.9360621 -7.379503 0 0 0 1
16 0 -0.9357531 -0.02474616 -0.3517868 -5.371693 -0.02140098 0.9996812 -0.01339516 271.5654 0.3520061 -0.005005979 -0.9359844 -7.635627 0 0 0 1
16 1 -0.9357531 -0.02474616 -0.3517868 -5.904418 -0.02140098 0.9996812 -0.01339516 271.5654 0.3520061 -0.005005979 -0.9359844 -7.635627 0 0 0 1
17 0 -0.9356638 -0.02497611 -0.352008 -5.358586 -0.02165175 0.999676 -0.01337828 271.5655 0.3522281 -0.004895981 -0.9359015 -7.889766 0 0 0 1
17 1 -0.9356638 -0.02497611 -0.352008 -5.891312 -0.02165175 0.999676 -0.01337828 271.5655 0.3522281 -0.004895981 -0.9359015 -7.889766 0 0 0 1
18 0 -0.9355556 -0.02509306 -0.352287 -5.309119 -0.02172651 0.9996727 -0.01350742 271.5647 0.3525106 -0.00498298 -0.9357946 -8.223347 0 0 0 1
18 1 -0.9355556 -0.02509306 -0.352287 -5.841844 -0.02172651 0.9996727 -0.01350742 271.5647 0.3525106 -0.00498298 -0.9357946 -8.223346 0 0 0 1
19 0 -0.9355139 -0.02493108 -0.3524092 -5.191986 -0.02151006 0.9996759 -0.01362066 271.5645 0.3526346 -0.005161977 -0.9357469 -8.550561 0 0 0 1
19 1 -0.9355139 -0.02493108 -0.3524092 -5.724711 -0.02151006 0.9996759 -0.01362066 271.5645 0.3526346 -0.005161977 -0.9357469 -8.550561 0 0 0 1
20 0 -0.9354721 -0.02492107 -0.3525205 -5.108748 -0.02145143 0.9996754 -0.01374605 271.5638 0.3527486 -0.005296975 -0.935703 -8.890603 0 0 0 1
20 1 -0.9354721 -0.02492107 -0.3525205 -5.641473 -0.02145143 0.9996754 -0.01374605 271.5638 0.3527486 -0.005296975 -0.935703 -8.890603 0 0 0 1
21 0 -0.9353962 -0.02502403 -0.3527148 -5.064476 -0.02153431 0.9996727 -0.01381494 271.5633 0.3529451 -0.005326975 -0.9356289 -9.171106 0 0 0 1
21 1 -0.9353962 -0.02502403 -0.3527148 -5.5972 -0.02153431 0.9996727 -0.01381494 271.5633 0.3529451 -0.005326975 -0.9356289 -9.171106 0 0 0 1
22 0 -0.9354063 -0.02487207 -0.3526988 -4.950538 -0.02135813 0.9996759 -0.01385169 271.5635 0.352929 -0.005423973 -0.9356344 -9.466744 0 0 0 1
22 1 -0.9354063 -0.02487207 -0.3526988 -5.483263 -0.02135813 0.9996759 -0.01385169 271.5635 0.352929 -0.005423973 -0.9356344 -9.466745 0 0 0 1
23 0 -0.9354192 -0.02486604 -0.3526651 -4.869735 -0.02128028 0.9996749 -0.0140416 271.5619 0.3528997 -0.005629971 -0.9356443 -9.814734 0 0 0 1
23 1 -0.9354192 -0.02486604 -0.3526651 -5.40246 -0.02128028 0.9996749 -0.0140416 271.5619 0.3528997 -0.005629971 -0.9356443 -9.814735 0 0 0 1
24 0 -0.9353925 -0.02500805 -0.3527257 -4.837505 -0.02153437 0.9996733 -0.0137693 271.565 0.3529548 -0.005283975 -0.9356254 -9.983939 0 0 0 1
24 1 -0.9353925 -0.02500805 -0.3527257 -5.370232 -0.02153437 0.9996733 -0.0137693 271.565 0.3529548 -0.005283975 -0.9356254 -9.983938 0 0 0 1
25 0 -0.9353898 -0.02535899 -0.3527082 -4.861695 -0.02203982 0.999667 -0.01342393 271.5688 0.3529311 -0.004782982 -0.9356371 -10.10822 0 0 0 1
25 1 -0.9353898 -0.02535899 -0.3527082 -5.39442 -0.02203982 0.999667 -0.01342393 271.5688 0.3529311 -0.004782982 -0.9356371 -10.10822 0 0 0 1
26 0 -0.9353516 -0.02586881 -0.352772 -4.92344 -0.02248475 0.9996535 -0.01368787 271.566 0.3530039 -0.004870981 -0.9356092 -10.41488 0 0 0 1
26 1 -0.9353516 -0.02586881 -0.352772 -5.456165 -0.02248475 0.9996535 -0.01368787 271.566 0.3530039 -0.004870981 -0.9356092 -10.41488 0 0 0 1
27 0 -0.9353389 -0.02610967 -0.3527883 -4.919622 -0.02257316 0.9996452 -0.01413555 271.5612 0.3530322 -0.005257977 -0.9355963 -10.77429 0 0 0 1
27 1 -0.9353389 -0.02610967 -0.3527883 -5.452348 -0.02257316 0.9996452 -0.01413555 271.5612 0.3530322 -0.005257977 -0.9355963 -10.77429 0 0 0 1
28 0 -0.9353756 -0.02638263 -0.3526711 -4.923401 -0.02297327 0.9996402 -0.01385004 271.5649 0.3529096 -0.004852981 -0.9356451 -10.9156 0 0 0 1
28 1 -0.9353756 -0.02638263 -0.3526711 -5.456126 -0.02297327 0.9996402 -0.01385004 271.5649 0.3529096 -0.004852981 -0.9356451 -10.9156 0 0 0 1
29 0 -0.935423 -0.02606679 -0.3525683 -4.763026 -0.02282259 0.9996503 -0.013356 271.5715 0.3527932 -0.004446986 -0.9356909 -11.08013 0 0 0 1
29 1 -0.935423 -0.02606679 -0.3525683 -5.295752 -0.02282259 0.9996503 -0.013356 271.5715 0.3527932 -0.004446986 -0.9356909 -11.08013 0 0 0 1
30 0 -0.9354811 -0.02591179 -0.3524263 -4.65264 -0.0225145 0.9996521 -0.01373591 271.5676 0.3526596 -0.00491498 -0.935739 -11.45308 0 0 0 1
30 1 -0.9354811 -0.02591179 -0.3524263 -5.185366 -0.0225145 0.9996521 -0.01373591 271.5676 0.3526596 -0.00491498 -0.935739 -11.45308 0 0 0 1
31 0 -0.93559 -0.02569586 -0.352152 -4.518386 -0.02231331 0.9996577 -0.0136616 271.5691 0.3523825 -0.00492398 -0.9358431 -11.72312 0 0 0 1
31 1 -0.93559 -0.02569586 -0.352152 -5.051111 -0.02231331 0.9996577 -0.0136616 271.5692 0.3523825 -0.00492398 -0.9358431 -11.72312 0 0 0 1
32 0 -0.9356116 -0.02583583 -0.3520847 -4.490144 -0.02250095 0.9996548 -0.01356142 271.5709 0.3523135 -0.004765982 -0.9358699 -11.92179 0 0 0 1
32 1 -0.9356116 -0.02583583 -0.3520847 -5.022869 -0.02250095 0.9996548 -0.01356142 271.5709 0.3523135 -0.004765982 -0.9358699 -11.92179 0 0 0 1
33 0 -0.9356796 -0.0262037 -0.3518765 -4.522351 -0.0228447 0.9996452 -0.01369539 271.5698 0.3521105 -0.004775982 -0.9359461 -12.16415 0 0 0 1
33 1 -0.9356796 -0.0262037 -0.3518765 -5.055076 -0.0228447 0.9996452 -0.01369539 271.5698 0.3521105 -0.004775982 -0.9359461 -12.16415 0 0 0 1
34 0 -0.9356815 -0.02662639 -0.3518402 -4.564877 -0.02284807 0.9996281 -0.01488737 271.5544 0.3521058 -0.005890966 -0.9359418 -12.73278 0 0 0 1
34 1 -0.9356815 -0.02662639 -0.3518402 -5.097601 -0.02284807 0.9996281 -0.01488737 271.5544 0.3521058 -0.005890966 -0.9359418 -12.73278 0 0 0 1
35 0 -0.9356529 -0.02657628 -0.3519204 -4.486345 -0.02251276 0.9996243 -0.0156347 271.5443 0.3522037 -0.00670595 -0.9358996 -13.19968 0 0 0 1
35 1 -0.9356529 -0.02657628 -0.3519204 -5.019071 -0.02251276 0.9996243 -0.0156347 271.5443 0.3522037 -0.00670595 -0.9358996 -13.19968 0 0 0 1
36 0 -0.9356364 -0.02630827 -0.3519838 -4.347538 -0.02206182 0.9996274 -0.01607071 271.5378 0.3522755 -0.007270936 -0.9358683 -13.60285 0 0 0 1
36 1 -0.9356364 -0.02630827 -0.3519838 -4.880262 -0.02206182 0.9996274 -0.01607071 271.5378 0.3522755 -0.007270936 -0.9358683 -13.60285 0 0 0 1
37 0 -0.9355398 -0.02622726 -0.3522463 -4.253183 -0.02190111 0.9996279 -0.01626175 271.5349 0.3525417 -0.007498929 -0.9357661 -13.94579 0 0 0 1
37 1 -0.9355398 -0.02622726 -0.3522463 -4.785909 -0.02190111 0.9996279 -0.01626175 271.5349 0.3525417 -0.007498929 -0.9357661 -13.94579 0 0 0 1
38 0 -0.9354956 -0.02633219 -0.3523558 -4.212686 -0.02194516 0.999624 -0.01643988 271.5322 0.3526562 -0.007646926 -0.9357216 -14.24637 0 0 0 1
38 1 -0.9354956 -0.02633219 -0.3523558 -4.745411 -0.02194516 0.999624 -0.01643988 271.5322 0.3526562 -0.007646926 -0.9357216 -14.24637 0 0 0 1
39 0 -0.9353307 -0.02629812 -0.3527956 -4.137195 -0.02176357 0.9996217 -0.01681438 271.5262 0.3531043 -0.008048913 -0.9355493 -14.62362 0 0 0 1
39 1 -0.9353307 -0.02629812 -0.3527956 -4.66992 -0.02176357 0.9996217 -0.01681438 271.5262 0.3531043 -0.008048913 -0.9355493 -14.62362 0 0 0 1
40 0 -0.9350882 -0.02622006 -0.3534445 -4.043485 -0.02153345 0.9996204 -0.01718638 271.5198 0.3537609 -0.008459901 -0.9352977 -15.03864 0 0 0 1
40 1 -0.9350882 -0.02622006 -0.3534445 -4.57621 -0.02153345 0.9996204 -0.01718638 271.5198 0.3537609 -0.008459901 -0.9352977 -15.03864 0 0 0 1
41 0 -0.9348104 -0.02611205 -0.3541863 -3.948082 -0.02133479 0.9996212 -0.01738682 271.5159 0.3545062 -0.00869689 -0.9350134 -15.38804 0 0 0 1
41 1 -0.9348104 -0.02611205 -0.3541863 -4.480807 -0.02133479 0.9996212 -0.01738682 271.5159 0.3545062 -0.00869689 -0.9350134 -15.38804 0 0 0 1
42 0 -0.9344724 -0.02629597 -0.3550634 -3.923195 -0.02148857 0.9996163 -0.01747692 271.5143 0.3553868 -0.008701893 -0.9346789 -15.71321 0 0 0 1
42 1 -0.9344724 -0.02629597 -0.3550634 -4.45592 -0.02148857 0.9996163 -0.01747692 271.5143 0.3553868 -0.008701893 -0.9346789 -15.71321 0 0 0 1
43 0 -0.9341869 -0.02672171 -0.3557824 -3.966167 -0.02172999 0.9996015 -0.01801998 271.5054 0.3561221 -0.009102875 -0.9343952 -16.12667 0 0 0 1
43 1 -0.9341869 -0.02672171 -0.3557824 -4.498892 -0.02172999 0.9996015 -0.01801998 271.5054 0.3561221 -0.009102875 -0.9343952 -16.12666 0 0 0 1
44 0 -0.9339534 -0.02685254 -0.3563848 -3.925401 -0.02166212 0.9995933 -0.01854793 271.4958 0.3567379 -0.009602854 -0.9341552 -16.57713 0 0 0 1
44 1 -0.9339534 -0.02685254 -0.3563848 -4.458127 -0.02166212 0.9995933 -0.01854793 271.4958 0.3567379 -0.009602854 -0.9341552 -16.57713 0 0 0 1
45 0 -0.9336436 -0.02656653 -0.3572175 -3.763332 -0.02121687 0.9995965 -0.01888715 271.488 0.3575751 -0.01005483 -0.9338304 -17.05978 0 0 0 1
45 1 -0.9336436 -0.02656653 -0.3572175 -4.296057 -0.02121687 0.9995965 -0.01888715 271.488 0.3575751 -0.01005483 -0.9338304 -17.05978 0 0 0 1
46 0 -0.9334202 -0.0266524 -0.3577935 -3.703934 -0.02116498 0.9995908 -0.01924482 271.4807 0.35816 -0.01039081 -0.9336022 -17.49029 0 0 0 1
46 1 -0.9334202 -0.0266524 -0.3577935 -4.236659 -0.02116498 0.9995908 -0.01924482 271.4806 0.35816 -0.01039081 -0.9336022 -17.49029 0 0 0 1
47 0 -0.9331628 -0.02691524 -0.3584455 -3.690467 -0.02131568 0.9995813 -0.01956498 271.4742 0.358822 -0.0106168 -0.9333459 -17.90329 0 0 0 1
47 1 -0.9331628 -0.02691524 -0.3584455 -4.223193 -0.02131568 0.9995813 -0.01956498 271.4742 0.358822 -0.0106168 -0.9333459 -17.90329 0 0 0 1
48 0 -0.9329647 -0.02677329 -0.358971 -3.552195 -0.0211751 0.9995852 -0.01951848 271.4733 0.3593447 -0.0106088 -0.9331446 -18.30253 0 0 0 1
48 1 -0.9329647 -0.02677329 -0.358971 -4.08492 -0.0211751 0.9995852 -0.01951848 271.4733 0.3593447 -0.0106088 -0.9331446 -18.30253 0 0 0 1
49 0 -0.9328984 -0.02651932 -0.3591629 -3.385243 -0.02082806 0.9995888 -0.01970682 271.4673 0.3595378 -0.01090379 -0.9330671 -18.75867 0 0 0 1
49 1 -0.9328984 -0.02651932 -0.3591629 -3.917969 -0.02082806 0.9995888 -0.01970682 271.4673 0.3595378 -0.01090379 -0.9330671 -18.75867 0 0 0 1
50 0 -0.9329 -0.02676317 -0.3591397 -3.345958 -0.02100712 0.9995809 -0.01992097 271.4624 0.3595223 -0.01103978 -0.9330711 -19.18375 0 0 0 1
50 1 -0.9329 -0.02676317 -0.3591397 -3.878681 -0.02100712 0.9995809 -0.01992097 271.4624 0.3595223 -0.01103978 -0.9330711 -19.18375 0 0 0 1
51 0 -0.9328417 -0.02728597 -0.3592523 -3.370222 -0.02151866 0.9995675 -0.0200435 271.4604 0.3596439 -0.01096678 -0.9330255 -19.60588 0 0 0 1
51 1 -0.9328417 -0.02728597 -0.3592523 -3.902946 -0.02151866 0.9995675 -0.0200435 271.4604 0.3596439 -0.01096678 -0.9330255 -19.60588 0 0 0 1
52 0 -0.9327308 -0.027173 -0.3595484 -3.233589 -0.02138136 0.9995698 -0.0200759 271.4577 0.3599392 -0.01103778 -0.9329106 -20.04128 0 0 0 1
52 1 -0.9327308 -0.027173 -0.3595484 -3.766315 -0.02138136 0.9995698 -0.0200759 271.4577 0.3599392 -0.01103778 -0.9329106 -20.04127 0 0 0 1
53 0 -0.9327588 -0.02701695 -0.3594874 -3.063994 -0.02109383 0.9995695 -0.02038975 271.4482 0.3598835 -0.01143575 -0.9329273 -20.61948 0 0 0 1
53 1 -0.9327588 -0.02701695 -0.3594874 -3.596722 -0.02109383 0.9995695 -0.02038975 271.4483 0.3598835 -0.01143575 -0.9329273 -20.61948 0 0 0 1
54 0 -0.9328594 -0.0268169 -0.3592413 -2.886524 -0.02076223 0.9995701 -0.02070234 271.4383 0.359642 -0.01185372 -0.9330151 -21.17305 0 0 0 1
54 1 -0.9328594 -0.0268169 -0.3592413 -3.419249 -0.02076223 0.9995701 -0.02070234 271.4383 0.359642 -0.01185372 -0.9330151 -21.17305 0 0 0 1
55 0 -0.9328405 -0.02675897 -0.3592945 -2.749201 -0.0207581 0.9995733 -0.02055014 271.4394 0.3596911 -0.01171173 -0.9329979 -21.58926 0 0 0 1
55 1 -0.9328405 -0.02675897 -0.3592945 -3.281925 -0.0207581 0.9995733 -0.02055014 271.4394 0.3596911 -0.01171173 -0.9329979 -21.58926 0 0 0 1
56 0 -0.9327031 -0.02730262 -0.3596101 -2.764115 -0.02113177 0.9995545 -0.02108056 271.4277 0.3600255 -0.01206271 -0.9328645 -22.19956 0 0 0 1
56 1 -0.9327031 -0.02730262 -0.3596101 -3.296841 -0.02113177 0.9995545 -0.02108056 271.4277 0.3600255 -0.01206271 -0.9328645 -22.19956 0 0 0 1
57 0 -0.9327021 -0.02769136 -0.3595836 -2.739138 -0.02140778 0.9995408 -0.02144584 271.4189 0.3600124 -0.01230469 -0.9328666 -22.74545 0 0 0 1
57 1 -0.9327021 -0.02769136 -0.3595836 -3.271862 -0.02140778 0.9995408 -0.02144584 271.4189 0.3600124 -0.01230469 -0.9328666 -22.74545 0 0 0 1
58 0 -0.9327768 -0.02739039 -0.3594129 -2.520679 -0.02101255 0.999545 -0.0216406 271.4098 0.3598421 -0.01263366 -0.9329278 -23.32573 0 0 0 1
58 1 -0.9327768 -0.02739039 -0.3594129 -3.053402 -0.02101255 0.999545 -0.0216406 271.4097 0.3598421 -0.01263366 -0.9329278 -23.32573 0 0 0 1
59 0 -0.9327501 -0.0272995 -0.3594889 -2.347343 -0.02099731 0.9995499 -0.0214248 271.4117 0.359912 -0.01243568 -0.9329035 -23.82856 0 0 0 1
59 1 -0.9327501 -0.0272995 -0.3594889 -2.880069 -0.02099731 0.9995499 -0.0214248 271.4117 0.359912 -0.01243568 -0.9329035 -23.82856 0 0 0 1
60 0 -0.9326447 -0.02717574 -0.3597713 -2.179908 -0.0210743 0.9995601 -0.02087145 271.4226 0.3601801 -0.01188372 -0.9328071 -24.19864 0 0 0 1
60 1 -0.9326447 -0.02717574 -0.3597713 -2.712634 -0.0210743 0.9995601 -0.02087145 271.4226 0.3601801 -0.01188372 -0.9328071 -24.19864 0 0 0 1
61 0 -0.9326767 -0.02732177 -0.3596775 -2.073249 -0.02132678 0.9995598 -0.02062613 271.4278 0.3600827 -0.01156674 -0.9328487 -24.64234 0 0 0 1
61 1 -0.9326767 -0.02732177 -0.3596775 -2.605974 -0.02132678 0.9995598 -0.02062613 271.4278 0.3600827 -0.01156674 -0.9328487 -24.64234 0 0 0 1
62 0 -0.9327539 -0.02739673 -0.3594714 -1.926562 -0.02138685 0.9995573 -0.02068574 271.4243 0.359879 -0.01160674 -0.9329268 -25.24773 0 0 0 1
62 1 -0.9327539 -0.02739673 -0.3594714 -2.459288 -0.02138685 0.9995573 -0.02068574 271.4243 0.359879 -0.01160674 -0.9329268 -25.24773 0 0 0 1
63 0 -0.9326692 -0.0279339 -0.3596499 -1.926712 -0.02237771 0.9995574 -0.01960391 271.456 0.3600383 -0.01023582 -0.9328815 -25.43119 0 0 0 1
63 1 -0.9326692 -0.0279339 -0.3596499 -2.459438 -0.02237771 0.9995574 -0.01960391 271.456 0.3600383 -0.01023582 -0.9328815 -25.43119 0 0 0 1
64 0 -0.9326682 -0.0274507 -0.3596899 -1.629455 -0.02277406 0.9995921 -0.01723391 271.5157 0.3600163 -0.007881919 -0.9329128 -25.41058 0 0 0 1
64 1 -0.9326682 -0.0274507 -0.3596899 -2.162179 -0.02277406 0.9995921 -0.01723391 271.5157 0.3600163 -0.007881919 -0.9329128 -25.41059 0 0 0 1
65 0 -0.9327059 -0.02710624 -0.3596179 -1.381778 -0.023257 0.9996166 -0.01502682 271.5733 0.3598873 -0.005651971 -0.9329786 -25.36884 0 0 0 1
65 1 -0.9327059 -0.02710624 -0.3596179 -1.914503 -0.023257 0.9996166 -0.01502682 271.5733 0.3598873 -0.005651971 -0.9329786 -25.36884 0 0 0 1
66 0 -0.9325836 -0.02700952 -0.359943 -1.211869 -0.02381517 0.9996278 -0.01330722 271.6207 0.3601684 -0.003837992 -0.9328797 -25.44131 0 0 0 1
66 1 -0.9325836 -0.02700952 -0.359943 -1.744593 -0.02381517 0.9996278 -0.01330722 271.6207 0.3601684 -0.003837992 -0.9328797 -25.44131 0 0 0 1
67 0 -0.9324623 -0.02721756 -0.3602404 -1.109392 -0.02450436 0.9996265 -0.01209749 271.6582 0.3604351 -0.002452998 -0.932781 -25.68448 0 0 0 1
67 1 -0.9324623 -0.02721756 -0.3602404 -1.642117 -0.02450436 0.9996265 -0.01209749 271.6582 0.3604351 -0.002452998 -0.932781 -25.68448 0 0 0 1
68 0 -0.9324499 -0.02732153 -0.3602648 -0.9872236 -0.02469044 0.9996243 -0.01190422 271.6674 0.3604547 -0.002204998 -0.9327742 -26.1758 0 0 0 1
68 1 -0.9324499 -0.02732153 -0.3602648 -1.519948 -0.02469044 0.9996243 -0.01190422 271.6674 0.3604547 -0.002204998 -0.9327742 -26.1758 0 0 0 1
69 0 -0.9323245 -0.02740451 -0.3605831 -0.8680506 -0.02480922 0.9996223 -0.01182505 271.6733 0.360771 -0.002078998 -0.9326522 -26.70065 0 0 0 1
69 1 -0.9323245 -0.02740451 -0.3605831 -1.400774 -0.02480922 0.9996223 -0.01182505 271.6733 0.360771 -0.002078998 -0.9326522 -26.70065 0 0 0 1
70 0 -0.9321556 -0.02732254 -0.3610256 -0.6940088 -0.02474706 0.9996246 -0.01175589 271.6777 0.3612112 -0.002023998 -0.9324819 -27.29984 0 0 0 1
70 1 -0.9321556 -0.02732254 -0.3610256 -1.226734 -0.02474706 0.9996246 -0.01175589 271.6777 0.3612112 -0.002023998 -0.9324819 -27.29984 0 0 0 1
71 0 -0.9321147 -0.02705265 -0.3611518 -0.4756508 -0.02453396 0.9996322 -0.01155811 271.6838 0.3613316 -0.001912999 -0.9324356 -27.82436 0 0 0 1
71 1 -0.9321147 -0.02705265 -0.3611518 -1.008376 -0.02453396 0.9996322 -0.01155811 271.6838 0.3613316 -0.001912999 -0.9324356 -27.82436 0 0 0 1
72 0 -0.9320564 -0.02738954 -0.3612767 -0.4220486 -0.02496871 0.9996236 -0.011368 271.6961 0.3614521 -0.001574999 -0.9323895 -28.28562 0 0 0 1
72 1 -0.9320564 -0.02738954 -0.3612767 -0.9547749 -0.02496871 0.9996236 -0.011368 271.6961 0.3614521 -0.001574999 -0.9323895 -28.28561 0 0 0 1
73 0 -0.9318701 -0.02792235 -0.3617163 -0.4166079 -0.02561746 0.9996095 -0.01116706 271.7117 0.3618869 -0.00114 -0.9322215 -28.77523 0 0 0 1
73 1 -0.9318701 -0.02792235 -0.3617163 -0.9493332 -0.02561746 0.9996095 -0.01116706 271.7117 0.3618869 -0.00114 -0.9322215 -28.77523 0 0 0 1
74 0 -0.9318136 -0.02774141 -0.3618758 -0.2254925 -0.02533064 0.9996141 -0.01140523 271.7057 0.3620525 -0.001460999 -0.9321567 -29.41089 0 0 0 1
74 1 -0.9318136 -0.02774141 -0.3618758 -0.7582169 -0.02533064 0.9996141 -0.01140523 271.7056 0.3620525 -0.001460999 -0.9321567 -29.41089 0 0 0 1
75 0 -0.9317629 -0.02755649 -0.36202 -0.01890755 -0.0252145 0.9996194 -0.01119292 271.7139 0.3621906 -0.001300999 -0.9321032 -29.96733 0 0 0 1
75 1 -0.9317629 -0.02755649 -0.36202 -0.5516319 -0.0252145 0.9996194 -0.01119292 271.7139 0.3621906 -0.001300999 -0.9321032 -29.96733 0 0 0 1
76 0 -0.9315853 -0.02793535 -0.3624477 0.00989151 -0.02570169 0.9996093 -0.01098398 271.7285 0.362613 -0.0009169998 -0.9319394 -30.40842 0 0 0 1
76 1 -0.9315853 -0.02793535 -0.3624477 -0.5228329 -0.02570169 0.9996093 -0.01098398 271.7285 0.362613 -0.0009169998 -0.9319394 -30.40842 0 0 0 1
